state,input
"[-0.424,19.520,54.358,0.791]","[0.000]"
"[-0.401,3.629,54.358,0.076]","[0.000]"
"[-0.409,-11.610,54.358,-0.810]","[0.000]"
"[-0.447,-25.900,54.358,1.077]","[0.000]"
"[-0.512,-38.835,54.357,-2.365]","[0.000]"
"[-0.601,-50.359,54.356,1.782]","[0.000]"
"[-0.712,-59.988,54.354,-3.836]","[0.000]"
"[-0.840,-67.954,54.352,1.991]","[0.000]"
"[-0.981,-73.663,54.349,-5.070]","[0.000]"
"[-1.133,-77.684,54.346,1.683]","[0.000]"
"[-1.290,-79.280,54.342,-5.846]","[0.000]"
"[-2.090,-482.162,54.311,-19.765]","[0.000]"
"[-3.020,-448.328,54.260,-31.430]","[0.000]"
"[-3.875,-405.694,54.195,-33.008]","[0.000]"
"[-4.635,-355.088,54.125,-36.576]","[0.000]"
"[-5.289,-298.784,54.053,-34.381]","[0.000]"
"[-5.826,-238.079,53.989,-29.665]","[0.000]"
"[-6.239,-174.557,53.934,-24.828]","[0.000]"
"[-6.524,-110.474,53.895,-13.923]","[0.000]"
"[-6.681,-46.068,53.872,-8.730]","[0.000]"
"[-6.712,15.282,53.869,5.015]","[0.000]"
"[-6.622,74.814,53.882,8.114]","[0.000]"
"[-6.419,128.274,53.911,21.307]","[0.000]"
"[-6.113,178.050,53.953,20.640]","[0.000]"
"[-5.715,219.608,54.005,30.796]","[0.000]"
"[-5.240,255.904,54.062,26.056]","[0.000]"
"[-4.701,282.855,54.120,32.043]","[0.000]"
"[-4.115,303.379,54.177,24.348]","[0.000]"
"[-3.497,314.478,54.227,26.306]","[0.000]"
"[-2.864,318.596,54.272,17.762]","[0.000]"
"[-2.232,314.126,54.306,16.657]","[0.000]"
"[-1.615,302.882,54.332,9.617]","[0.000]"
"[-1.027,284.559,54.348,6.653]","[0.000]"
"[-0.482,260.465,54.358,2.948]","[0.000]"
"[0.009,231.197,54.360,-0.996]","[0.000]"
"[0.438,197.803,54.358,-0.642]","[0.000]"
"[0.797,161.198,54.352,-4.744]","[0.000]"
"[1.081,122.573,54.347,-0.586]","[0.000]"
"[1.286,82.679,54.341,-5.035]","[0.000]"
"[1.411,42.923,54.338,1.694]","[0.000]"
"[1.458,3.700,54.336,-3.276]","[0.000]"
"[19.389,-63.740,50.073,29.998]","[0.000]"
"[19.032,-294.292,50.242,137.628]","[0.000]"
"[18.224,-514.259,50.604,222.494]","[0.000]"
"[16.995,-715.199,51.115,286.155]","[0.000]"
"[15.383,-897.997,51.724,318.704]","[0.000]"
"[13.430,-1055.320,52.367,321.523]","[0.000]"
"[11.191,-1184.300,52.988,296.784]","[0.000]"
"[8.726,-1280.290,53.532,244.796]","[0.000]"
"[6.106,-1339.560,53.958,179.769]","[0.000]"
"[3.403,-1361.690,54.236,97.450]","[0.000]"
"[0.695,-1345.490,54.355,22.176]","[0.000]"
"[-1.945,-1293.950,54.316,-60.066]","[0.000]"
"[-4.450,-1210.780,54.139,-114.440]","[0.000]"
"[-6.761,-1099.380,53.854,-167.861]","[0.000]"
"[-8.828,-968.396,53.498,-185.280]","[0.000]"
"[-10.616,-818.928,53.112,-197.367]","[0.000]"
"[-12.096,-662.043,52.736,-176.435]","[0.000]"
"[-13.254,-496.326,52.407,-150.893]","[0.000]"
"[-14.082,-332.099,52.151,-103.635]","[0.000]"
"[-14.581,-167.112,51.990,-55.986]","[0.000]"
"[-14.757,-8.974,51.932,-1.215]","[0.000]"
"[-14.623,143.311,51.980,48.913]","[0.000]"
"[-14.195,285.301,52.123,92.752]","[0.000]"
"[-13.495,415.442,52.345,128.917]","[0.000]"
"[-12.547,532.176,52.625,149.365]","[0.000]"
"[-11.384,631.396,52.938,163.072]","[0.000]"
"[-10.039,714.073,53.259,156.663]","[0.000]"
"[-8.550,774.749,53.566,148.751]","[0.000]"
"[-6.959,816.474,53.836,120.932]","[0.000]"
"[-5.308,834.305,54.057,99.587]","[0.000]"
"[-2.294,120.303,54.303,7.038]","[0.000]"
"[-2.053,120.844,54.314,3.789]","[0.000]"
"[-1.814,118.270,54.325,6.748]","[0.000]"
"[-1.582,113.296,54.333,1.365]","[0.000]"
"[-1.364,105.516,54.340,5.990]","[0.000]"
"[-1.162,95.949,54.345,-0.702]","[0.000]"
"[-0.982,84.186,54.349,5.062]","[0.000]"
"[-0.827,71.303,54.352,-2.028]","[0.000]"
"[-0.699,57.022,54.355,4.101]","[0.000]"
"[-0.599,42.310,54.356,-2.506]","[0.000]"
"[-0.530,27.058,54.357,3.087]","[0.000]"
"[-0.491,12.052,54.358,-2.278]","[0.000]"
"[-0.482,-2.685,54.357,1.921]","[0.000]"
"[-0.501,-16.562,54.358,-1.624]","[0.000]"
"[-0.547,-29.478,54.356,0.517]","[0.000]"
"[-0.618,-41.045,54.356,-0.843]","[0.000]"
"[-0.710,-51.109,54.354,-1.119]","[0.000]"
"[-0.821,-59.517,54.353,-0.162]","[0.000]"
"[-0.946,-66.041,54.350,-2.845]","[0.000]"
"[-1.083,-70.825,54.347,0.307]","[0.000]"
"[-1.228,-73.500,54.343,-4.406]","[0.000]"
"[-1.376,-74.576,54.339,0.557]","[0.000]"
"[-1.524,-73.477,54.334,-5.510]","[0.000]"
"[-1.669,-71.108,54.330,0.651]","[0.000]"
"[-1.807,-66.663,54.324,-5.916]","[0.000]"
"[-1.935,-61.393,54.319,0.662]","[0.000]"
"[-2.051,-54.318,54.314,-5.504]","[0.000]"
"[-2.152,-46.889,54.309,0.633]","[0.000]"
"[-2.237,-38.093,54.306,-4.312]","[0.000]"
"[-2.304,-29.365,54.302,0.563]","[0.000]"
"[-1.892,11.984,54.321,-2.686]","[0.000]"
"[-1.867,13.680,54.322,3.541]","[0.000]"
"[-1.838,15.523,54.323,-2.065]","[0.000]"
"[-1.806,16.409,54.324,2.946]","[0.000]"
"[-1.772,17.306,54.326,-1.171]","[0.000]"
"[-1.738,17.387,54.327,1.973]","[0.000]"
"[-1.703,17.330,54.329,-0.108]","[0.000]"
"[-1.669,16.679,54.329,0.764]","[0.000]"
"[-1.637,15.754,54.331,0.998]","[0.000]"
"[-1.607,14.503,54.331,-0.512]","[0.000]"
"[-1.579,12.870,54.333,2.007]","[0.000]"
"[-1.555,11.191,54.333,-1.682]","[0.000]"
"[-1.535,9.065,54.334,2.788]","[0.000]"
"[-1.519,7.150,54.335,-2.594]","[0.000]"
"[-1.507,4.773,54.335,3.234]","[0.000]"
"[-1.500,2.819,54.335,-3.134]","[0.000]"
"[-1.497,0.438,54.336,3.277]","[0.000]"
"[-1.498,-1.378,54.336,-3.241]","[0.000]"
"[-1.503,-3.538,54.335,2.901]","[0.000]"
"[-1.511,-5.065,54.335,-2.910]","[0.000]"
"[-1.523,-6.817,54.334,2.148]","[0.000]"
"[-1.538,-7.951,54.334,-2.195]","[0.000]"
"[-1.555,-9.159,54.333,1.107]","[0.000]"
"[-1.574,-9.844,54.333,-1.198]","[0.000]"
"[-1.595,-10.433,54.332,-0.088]","[0.000]"
"[-1.616,-10.659,54.332,-0.055]","[0.000]"
"[-1.637,-10.617,54.330,-1.282]","[0.000]"
"[-1.658,-10.419,54.330,1.081]","[0.000]"
"[-1.679,-9.794,54.329,-2.319]","[0.000]"
"[-1.698,-9.240,54.329,2.059]","[0.000]"
"[-0.477,-1311.110,54.356,-15.934]","[0.000]"
"[-3.035,-1245.970,54.256,-82.776]","[0.000]"
"[-5.432,-1151.270,54.032,-138.297]","[0.000]"
"[-7.616,-1032.390,53.719,-172.757]","[0.000]"
"[-9.543,-894.317,53.353,-190.004]","[0.000]"
"[-11.180,-743.336,52.975,-185.053]","[0.000]"
"[-12.507,-583.617,52.623,-164.402]","[0.000]"
"[-13.511,-420.545,52.329,-127.806]","[0.000]"
"[-14.188,-257.043,52.118,-82.354]","[0.000]"
"[-14.542,-96.941,52.004,-31.082]","[0.000]"
"[-14.581,57.528,51.993,20.312]","[0.000]"
"[-14.320,203.752,52.081,67.412]","[0.000]"
"[-13.777,339.406,52.256,107.353]","[0.000]"
"[-12.976,462.560,52.501,135.885]","[0.000]"
"[-11.943,570.496,52.792,153.728]","[0.000]"
"[-10.711,661.833,53.104,157.584]","[0.000]"
"[-9.316,733.877,53.414,151.739]","[0.000]"
"[-7.796,786.088,53.701,133.816]","[0.000]"
"[-6.193,816.627,53.946,110.817]","[0.000]"
"[-4.550,826.117,54.137,80.691]","[0.000]"
"[-2.910,814.254,54.270,51.618]","[0.000]"
"[-1.313,782.806,54.342,21.210]","[0.000]"
"[0.203,733.126,54.359,-3.346]","[0.000]"
"[1.604,667.706,54.330,-24.502]","[0.000]"
"[2.861,589.132,54.268,-36.518]","[0.000]"
"[3.950,500.100,54.187,-43.663]","[0.000]"
"[4.854,403.667,54.100,-42.500]","[0.000]"
"[5.560,302.371,54.020,-36.806]","[0.000]"
"[6.061,199.090,53.956,-26.189]","[0.000]"
"[6.356,96.142,53.916,-12.999]","[0.000]"
"[3.406,-446.729,54.234,32.418]","[0.000]"
"[2.478,-481.289,54.293,26.684]","[0.000]"
"[1.493,-502.910,54.336,15.584]","[0.000]"
"[0.479,-511.266,54.358,6.032]","[0.000]"
"[-0.539,-506.919,54.357,-6.977]","[0.000]"
"[-1.537,-490.492,54.333,-15.953]","[0.000]"
"[-2.490,-462.941,54.291,-25.766]","[0.000]"
"[-3.379,-425.652,54.234,-31.004]","[0.000]"
"[-4.185,-379.866,54.168,-34.910]","[0.000]"
"[-4.892,-327.350,54.098,-34.829]","[0.000]"
"[-5.489,-269.580,54.030,-32.160]","[0.000]"
"[-5.967,-208.264,53.971,-27.294]","[0.000]"
"[-6.320,-145.099,53.923,-19.526]","[0.000]"
"[-6.547,-81.404,53.892,-12.021]","[0.000]"
"[-6.648,-19.065,53.878,-1.951]","[0.000]"
"[-6.626,41.129,53.881,5.409]","[0.000]"
"[-6.487,97.201,53.901,14.771]","[0.000]"
"[-6.242,148.878,53.936,19.605]","[0.000]"
"[-5.899,194.271,53.982,26.010]","[0.000]"
"[-5.471,233.519,54.035,27.083]","[0.000]"
"[-4.973,265.053,54.092,29.587]","[0.000]"
"[-4.418,289.303,54.149,27.057]","[0.000]"
"[-3.824,305.230,54.202,26.039]","[0.000]"
"[-3.205,313.455,54.249,21.206]","[0.000]"
"[-2.578,313.588,54.288,17.952]","[0.000]"
"[-1.958,306.374,54.319,12.656]","[0.000]"
"[-1.360,292.048,54.340,8.729]","[0.000]"
"[-0.797,271.453,54.353,4.657]","[0.000]"
"[-0.280,245.293,54.359,1.316]","[0.000]"
"[0.180,214.495,54.359,-0.739]","[0.000]"
"[-0.966,-193.914,54.350,-4.237]","[0.000]"
"[-1.351,-190.882,54.340,-5.693]","[0.000]"
"[-1.725,-183.451,54.327,-6.703]","[0.000]"
"[-2.081,-171.973,54.312,-8.160]","[0.000]"
"[-2.410,-156.998,54.296,-7.731]","[0.000]"
"[-2.706,-138.901,54.280,-8.797]","[0.000]"
"[-2.963,-118.488,54.264,-6.893]","[0.000]"
"[-3.178,-96.048,54.250,-7.426]","[0.000]"
"[-3.347,-72.596,54.238,-4.396]","[0.000]"
"[-3.468,-48.276,54.229,-4.490]","[0.000]"
"[-3.540,-24.216,54.223,-0.953]","[0.000]"
"[-3.565,-0.425,54.222,-0.835]","[0.000]"
"[-3.544,21.993,54.223,2.507]","[0.000]"
"[-3.479,43.117,54.228,2.607]","[0.000]"
"[-3.374,62.001,54.236,5.152]","[0.000]"
"[-3.233,78.753,54.247,5.111]","[0.000]"
"[-3.062,92.697,54.258,6.487]","[0.000]"
"[-2.865,103.924,54.271,6.334]","[0.000]"
"[-2.649,112.088,54.284,6.445]","[0.000]"
"[-2.420,117.248,54.296,6.336]","[0.000]"
"[-2.183,119.390,54.308,5.334]","[0.000]"
"[-1.945,118.556,54.319,5.473]","[0.000]"
"[-1.712,115.006,54.328,3.674]","[0.000]"
"[-1.488,108.803,54.336,4.217]","[0.000]"
"[-1.279,100.391,54.342,1.994]","[0.000]"
"[-1.089,89.887,54.347,2.973]","[0.000]"
"[-0.921,77.826,54.351,0.674]","[0.000]"
"[-0.779,64.388,54.353,1.973]","[0.000]"
"[-0.665,50.121,54.355,-0.133]","[0.000]"
"[-0.580,35.259,54.356,1.245]","[0.000]"
"[-0.498,5.523,54.357,0.671]","[0.000]"
"[-0.502,-8.668,54.357,-0.587]","[0.000]"
"[-0.532,-22.020,54.357,0.086]","[0.000]"
"[-0.589,-34.208,54.356,-0.639]","[0.000]"
"[-0.668,-45.025,54.355,-0.629]","[0.000]"
"[-0.767,-54.267,54.353,-0.791]","[0.000]"
"[-0.883,-61.777,54.351,-1.480]","[0.000]"
"[-1.013,-67.492,54.349,-1.071]","[0.000]"
"[-1.152,-71.294,54.345,-2.355]","[0.000]"
"[-1.296,-73.283,54.342,-1.404]","[0.000]"
"[-1.443,-73.357,54.337,-3.071]","[0.000]"
"[-1.588,-71.781,54.332,-1.660]","[0.000]"
"[-1.729,-68.453,54.327,-3.437]","[0.000]"
"[-1.861,-63.789,54.322,-1.714]","[0.000]"
"[-1.982,-57.676,54.317,-3.330]","[0.000]"
"[-2.091,-50.635,54.312,-1.504]","[0.000]"
"[-2.184,-42.559,54.308,-2.733]","[0.000]"
"[-2.261,-34.002,54.304,-1.049]","[0.000]"
"[-2.320,-24.893,54.301,-1.741]","[0.000]"
"[-2.360,-15.740,54.299,-0.444]","[0.000]"
"[-2.383,-6.538,54.298,-0.533]","[0.000]"
"[-2.387,2.320,54.298,0.176]","[0.000]"
"[-2.374,10.752,54.299,0.677]","[0.000]"
"[-2.345,18.534,54.300,0.684]","[0.000]"
"[-2.301,25.484,54.302,1.698]","[0.000]"
"[-2.244,31.572,54.305,0.997]","[0.000]"
"[-2.176,36.536,54.309,2.398]","[0.000]"
"[-2.099,40.519,54.312,1.094]","[0.000]"
"[-2.016,43.222,54.316,2.724]","[0.000]"
"[-1.927,44.920,54.319,1.014]","[0.000]"
"[3.688,2135.660,54.207,-180.100]","[0.000]"
"[7.752,1927.150,53.690,-327.480]","[0.000]"
"[11.353,1673.710,52.921,-432.697]","[0.000]"
"[14.423,1397.690,52.021,-458.361]","[0.000]"
"[16.924,1105.500,51.114,-440.073]","[0.000]"
"[18.843,816.110,50.305,-362.981]","[0.000]"
"[20.186,528.955,49.680,-257.529]","[0.000]"
"[20.968,254.232,49.293,-126.903]","[0.000]"
"[21.211,-10.746,49.174,8.612]","[0.000]"
"[20.938,-262.469,49.320,136.534]","[0.000]"
"[20.176,-500.687,49.707,247.839]","[0.000]"
"[18.952,-724.052,50.286,327.640]","[0.000]"
"[17.302,-926.826,50.996,378.835]","[0.000]"
"[15.269,-1107.790,51.766,387.340]","[0.000]"
"[12.904,-1256.900,52.526,369.032]","[0.000]"
"[10.273,-1374.170,53.209,310.231]","[0.000]"
"[7.449,-1449.480,53.760,239.593]","[0.000]"
"[4.512,-1485.650,54.142,141.030]","[0.000]"
"[1.548,-1477.380,54.335,52.405]","[0.000]"
"[-1.360,-1429.820,54.337,-48.375]","[0.000]"
"[-4.136,-1345.100,54.168,-118.517]","[0.000]"
"[-6.710,-1228.410,53.861,-185.410]","[0.000]"
"[-9.026,-1088.090,53.457,-214.624]","[0.000]"
"[-11.042,-927.460,53.008,-231.292]","[0.000]"
"[-12.725,-756.654,52.558,-215.309]","[0.000]"
"[-14.059,-577.523,52.155,-185.076]","[0.000]"
"[-15.034,-397.618,51.832,-136.083]","[0.000]"
"[-15.650,-219.068,51.617,-77.222]","[0.000]"
"[-15.914,-44.992,51.523,-16.488]","[0.000]"
"[-15.838,120.515,51.554,47.201]","[0.000]"
"[2.471,708.955,54.291,-39.989]","[0.000]"
"[3.798,617.220,54.199,-50.765]","[0.000]"
"[4.930,515.254,54.091,-55.549]","[0.000]"
"[5.851,406.072,53.982,-52.642]","[0.000]"
"[6.550,293.206,53.888,-40.563]","[0.000]"
"[7.022,178.493,53.818,-29.136]","[0.000]"
"[7.267,66.236,53.780,-7.795]","[0.000]"
"[7.289,-43.566,53.777,4.517]","[0.000]"
"[7.100,-145.687,53.808,26.224]","[0.000]"
"[6.713,-241.715,53.867,32.502]","[0.000]"
"[6.145,-325.968,53.948,47.584]","[0.000]"
"[5.418,-400.894,54.040,44.088]","[0.000]"
"[4.556,-461.294,54.134,49.339]","[0.000]"
"[3.585,-509.706,54.221,36.556]","[0.000]"
"[2.533,-542.430,54.290,32.787]","[0.000]"
"[1.429,-561.583,54.338,14.867]","[0.000]"
"[0.301,-565.566,54.359,5.747]","[0.000]"
"[-0.820,-555.949,54.352,-11.994]","[0.000]"
"[-1.909,-533.151,54.319,-21.253]","[0.000]"
"[-2.941,-498.536,54.265,-32.503]","[0.000]"
"[-3.893,-453.578,54.193,-38.819]","[0.000]"
"[-4.747,-400.064,54.113,-40.484]","[0.000]"
"[-5.487,-339.324,54.030,-42.224]","[0.000]"
"[-6.100,-274.193,53.953,-34.286]","[0.000]"
"[-6.579,-204.810,53.886,-32.057]","[0.000]"
"[-6.920,-135.368,53.837,-17.234]","[0.000]"
"[-7.119,-64.395,53.806,-13.253]","[0.000]"
"[-7.181,2.737,53.797,4.246]","[0.000]"
"[-7.110,68.873,53.809,7.276]","[0.000]"
"[-6.913,128.087,53.839,23.217]","[0.000]"
"[-5.684,272.092,54.009,30.963]","[0.000]"
"[-5.108,303.427,54.077,36.236]","[0.000]"
"[-4.478,327.584,54.143,30.016]","[0.000]"
"[-3.808,341.777,54.203,29.576]","[0.000]"
"[-3.119,347.924,54.255,22.819]","[0.000]"
"[-2.426,344.994,54.296,18.130]","[0.000]"
"[-1.747,334.152,54.328,13.225]","[0.000]"
"[-1.097,315.739,54.347,6.188]","[0.000]"
"[-0.491,290.566,54.358,4.929]","[0.000]"
"[0.059,259.701,54.359,-2.902]","[0.000]"
"[0.543,224.018,54.357,0.067]","[0.000]"
"[0.952,184.613,54.349,-7.113]","[0.000]"
"[1.279,142.819,54.342,-0.553]","[0.000]"
"[1.521,99.324,54.334,-6.901]","[0.000]"
"[1.676,55.876,54.329,1.601]","[0.000]"
"[1.745,12.691,54.326,-3.970]","[0.000]"
"[1.729,-28.306,54.327,4.415]","[0.000]"
"[1.633,-67.207,54.330,-0.538]","[0.000]"
"[1.464,-102.274,54.336,5.867]","[0.000]"
"[1.228,-133.664,54.344,1.581]","[0.000]"
"[0.934,-160.142,54.350,4.782]","[0.000]"
"[0.592,-181.787,54.356,1.554]","[0.000]"
"[0.212,-197.980,54.359,1.175]","[0.000]"
"[-0.195,-208.749,54.360,-0.501]","[0.000]"
"[-0.617,-214.008,54.355,-4.034]","[0.000]"
"[-1.045,-214.008,54.348,-3.210]","[0.000]"
"[-1.468,-208.743,54.336,-8.975]","[0.000]"
"[-1.876,-199.019,54.321,-5.402]","[0.000]"
"[-2.260,-184.602,54.304,-12.224]","[0.000]"
"[-2.612,-167.037,54.285,-6.074]","[0.000]"
"[-3.134,107.452,54.253,6.393]","[0.000]"
"[-2.909,118.536,54.268,9.055]","[0.000]"
"[-2.664,126.581,54.283,5.215]","[0.000]"
"[-2.406,130.830,54.297,9.439]","[0.000]"
"[-2.143,132.286,54.310,3.146]","[0.000]"
"[-1.881,129.963,54.322,8.615]","[0.000]"
"[-1.626,125.237,54.331,0.907]","[0.000]"
"[-1.384,117.188,54.339,7.103]","[0.000]"
"[-1.159,107.241,54.345,-0.854]","[0.000]"
"[-0.957,94.750,54.350,5.359]","[0.000]"
"[-0.782,80.966,54.353,-1.748]","[0.000]"
"[-0.635,65.593,54.355,3.653]","[0.000]"
"[-0.520,49.607,54.357,-1.722]","[0.000]"
"[-0.438,33.019,54.358,2.058]","[0.000]"
"[-0.388,16.528,54.359,-1.010]","[0.000]"
"[-0.371,0.349,54.358,0.514]","[0.000]"
"[-0.386,-15.063,54.359,0.005]","[0.000]"
"[-0.431,-29.385,54.358,-1.065]","[0.000]"
"[-0.502,-42.392,54.358,0.932]","[0.000]"
"[-0.599,-53.696,54.356,-2.690]","[0.000]"
"[-0.716,-63.331,54.355,1.493]","[0.000]"
"[-0.850,-70.823,54.352,-4.244]","[0.000]"
"[-0.997,-76.531,54.349,1.579]","[0.000]"
"[-1.154,-79.836,54.345,-5.491]","[0.000]"
"[-1.315,-81.471,54.341,1.241]","[0.000]"
"[-1.477,-80.646,54.336,-6.169]","[0.000]"
"[-1.637,-78.441,54.330,0.639]","[0.000]"
"[-1.789,-73.935,54.325,-6.070]","[0.000]"
"[-1.932,-68.437,54.319,-0.038]","[0.000]"
"[-2.061,-61.020,54.314,-5.122]","[0.000]"
"[7.711,-151.218,53.708,22.156]","[0.000]"
"[7.308,-251.736,53.776,44.736]","[0.000]"
"[6.711,-344.683,53.868,47.080]","[0.000]"
"[5.944,-423.103,53.975,58.930]","[0.000]"
"[5.030,-490.489,54.085,50.478]","[0.000]"
"[3.998,-541.371,54.186,50.221]","[0.000]"
"[2.878,-578.589,54.270,33.606]","[0.000]"
"[1.701,-599.008,54.328,24.063]","[0.000]"
"[0.497,-604.696,54.358,5.167]","[0.000]"
"[-0.703,-594.910,54.354,-9.039]","[0.000]"
"[-1.869,-571.352,54.321,-23.187]","[0.000]"
"[-2.976,-534.750,54.262,-35.856]","[0.000]"
"[-3.998,-487.401,54.184,-40.824]","[0.000]"
"[-4.915,-430.046,54.094,-48.509]","[0.000]"
"[-5.712,-366.249,54.003,-42.774]","[0.000]"
"[-6.374,-295.610,53.915,-44.461]","[0.000]"
"[-6.893,-223.244,53.840,-29.924]","[0.000]"
"[-7.263,-147.116,53.783,-27.061]","[0.000]"
"[-7.484,-73.595,53.748,-7.980]","[0.000]"
"[-7.557,0.694,53.736,-3.449]","[0.000]"
"[-7.487,68.902,53.748,15.188]","[0.000]"
"[-7.284,134.948,53.782,18.446]","[0.000]"
"[-6.957,192.482,53.833,32.453]","[0.000]"
"[-6.519,245.087,53.898,32.632]","[0.000]"
"[-5.986,287.804,53.970,39.624]","[0.000]"
"[-5.375,323.270,54.047,36.638]","[0.000]"
"[-4.704,348.463,54.120,36.322]","[0.000]"
"[-3.991,364.895,54.188,31.658]","[0.000]"
"[-3.254,371.535,54.245,25.477]","[0.000]"
"[-2.514,369.037,54.292,21.436]","[0.000]"
"[-0.072,-222.676,54.360,-2.202]","[0.000]"
"[-0.523,-228.656,54.357,-0.333]","[0.000]"
"[-0.981,-228.767,54.349,-7.779]","[0.000]"
"[-1.433,-223.656,54.337,-3.786]","[0.000]"
"[-1.870,-213.072,54.321,-12.226]","[0.000]"
"[-2.282,-198.443,54.303,-6.173]","[0.000]"
"[-2.660,-179.088,54.282,-14.104]","[0.000]"
"[-2.996,-157.220,54.262,-6.579]","[0.000]"
"[-3.285,-131.710,54.242,-12.846]","[0.000]"
"[-3.522,-105.279,54.224,-4.903]","[0.000]"
"[-3.704,-76.588,54.211,-8.846]","[0.000]"
"[-3.829,-48.387,54.200,-1.787]","[0.000]"
"[-3.897,-19.507,54.195,-3.225]","[0.000]"
"[-3.909,7.793,54.193,1.695]","[0.000]"
"[-3.867,34.142,54.198,2.597]","[0.000]"
"[-3.775,58.184,54.205,4.467]","[0.000]"
"[-3.637,79.791,54.217,7.356]","[0.000]"
"[-3.459,98.683,54.230,5.810]","[0.000]"
"[-3.246,113.997,54.246,10.271]","[0.000]"
"[-3.006,126.440,54.262,5.560]","[0.000]"
"[-2.745,134.646,54.278,11.154]","[0.000]"
"[-2.470,140.019,54.294,4.080]","[0.000]"
"[-2.189,141.038,54.308,10.328]","[0.000]"
"[-1.909,139.425,54.320,2.066]","[0.000]"
"[-1.636,133.846,54.331,8.407]","[0.000]"
"[-1.376,125.988,54.340,0.262]","[0.000]"
"[-1.135,114.942,54.346,6.042]","[0.000]"
"[-0.918,102.125,54.351,-0.792]","[0.000]"
"[-0.729,87.124,54.354,3.720]","[0.000]"
"[-0.571,71.004,54.357,-0.903]","[0.000]"
"[-2.517,-4.294,54.291,-2.709]","[0.000]"
"[-2.516,5.782,54.291,3.265]","[0.000]"
"[-2.495,15.862,54.292,-2.421]","[0.000]"
"[-2.454,24.396,54.294,4.849]","[0.000]"
"[-2.397,32.724,54.297,-1.952]","[0.000]"
"[-2.326,39.087,54.301,5.655]","[0.000]"
"[-2.242,45.033,54.305,-1.359]","[0.000]"
"[-2.148,48.859,54.310,5.610]","[0.000]"
"[-2.047,52.067,54.315,-0.665]","[0.000]"
"[-1.942,53.251,54.319,4.792]","[0.000]"
"[-1.835,53.657,54.324,0.121]","[0.000]"
"[-1.729,52.339,54.327,3.393]","[0.000]"
"[-1.627,50.155,54.331,0.984]","[0.000]"
"[-1.530,46.681,54.334,1.673]","[0.000]"
"[-1.441,42.349,54.338,1.871]","[0.000]"
"[-1.361,37.226,54.339,-0.098]","[0.000]"
"[-1.293,31.351,54.342,2.688]","[0.000]"
"[-1.236,25.191,54.343,-1.685]","[0.000]"
"[-1.193,18.465,54.345,3.309]","[0.000]"
"[-1.163,11.925,54.345,-2.912]","[0.000]"
"[-1.146,5.050,54.346,3.605]","[0.000]"
"[-1.142,-1.235,54.346,-3.671]","[0.000]"
"[-1.151,-7.610,54.346,3.477]","[0.000]"
"[-1.172,-13.081,54.345,-3.920]","[0.000]"
"[-1.203,-18.413,54.344,2.890]","[0.000]"
"[-1.244,-22.640,54.343,-3.672]","[0.000]"
"[-1.294,-26.528,54.341,1.883]","[0.000]"
"[-1.350,-29.241,54.340,-2.987]","[0.000]"
"[-1.410,-31.447,54.338,0.577]","[0.000]"
"[-1.474,-32.548,54.337,-1.960]","[0.000]"
"[-1.921,-16.957,54.320,2.719]","[0.000]"
"[-1.950,-12.648,54.318,-4.134]","[0.000]"
"[-1.972,-8.867,54.317,3.279]","[0.000]"
"[-1.985,-4.388,54.317,-3.776]","[0.000]"
"[-1.990,-0.684,54.317,3.379]","[0.000]"
"[-1.988,3.521,54.317,-2.950]","[0.000]"
"[-1.977,6.833,54.317,3.001]","[0.000]"
"[-1.960,10.382,54.318,-1.767]","[0.000]"
"[-1.937,13.051,54.319,2.199]","[0.000]"
"[-1.908,15.658,54.321,-0.375]","[0.000]"
"[-1.875,17.512,54.321,1.088]","[0.000]"
"[-1.839,19.009,54.323,1.056]","[0.000]"
"[-1.800,19.961,54.324,-0.169]","[0.000]"
"[-1.760,20.305,54.327,2.355]","[0.000]"
"[-1.719,20.350,54.328,-1.389]","[0.000]"
"[-1.679,19.615,54.329,3.368]","[0.000]"
"[-1.641,18.828,54.330,-2.395]","[0.000]"
"[-1.605,17.185,54.332,3.978]","[0.000]"
"[-1.572,15.707,54.333,-3.043]","[0.000]"
"[-1.543,13.397,54.334,4.109]","[0.000]"
"[-1.519,11.421,54.335,-3.244]","[0.000]"
"[-1.499,8.725,54.335,3.744]","[0.000]"
"[-1.483,6.469,54.336,-2.978]","[0.000]"
"[-1.473,3.680,54.336,2.922]","[0.000]"
"[-1.468,1.370,54.337,-2.289]","[0.000]"
"[-1.468,-1.238,54.336,1.740]","[0.000]"
"[-1.473,-3.393,54.337,-1.282]","[0.000]"
"[-1.482,-5.586,54.336,0.342]","[0.000]"
"[-1.495,-7.412,54.336,-0.101]","[0.000]"
"[-1.512,-9.013,54.335,-1.099]","[0.000]"
"[-18.383,-609.533,50.520,-265.918]","[-0.000]"
"[-19.373,-381.634,50.078,-173.921]","[-0.000]"
"[-19.912,-157.942,49.828,-74.251]","[-0.000]"
"[-20.015,55.272,49.783,29.033]","[-0.000]"
"[-19.701,258.781,49.938,125.002]","[-0.000]"
"[-18.993,449.728,50.269,204.609]","[-0.000]"
"[-17.919,625.289,50.742,266.567]","[-0.000]"
"[-16.510,784.241,51.312,300.205]","[-0.000]"
"[-14.806,920.163,51.929,314.293]","[-0.000]"
"[-12.853,1033.340,52.543,297.382]","[-0.000]"
"[-10.704,1115.830,53.110,268.179]","[-0.000]"
