epoch,train_MSE,val_MSE
340,0.0011740357149392366,0.0010029006516560912
341,0.0008836467168293893,0.0011309401597827673
342,0.0011119145201519132,0.0008871103054843843
343,0.001061387825757265,0.0008635030244477093
344,0.0011688430095091462,0.0015086393104866147
345,0.001137981191277504,0.0009698678622953594
346,0.0012217810144647956,0.0009894402464851737
347,0.0010464140214025974,0.000874463701620698
348,0.0010334061225876212,0.0010035254526883364
349,0.0010416599689051509,0.0012255642795935273
350,0.0011390697909519076,0.001082229195162654
351,0.0011621362064033747,0.0011099700350314379
352,0.001045020530000329,0.0008412768947891891
353,0.0010696969693526626,0.0008767908439040184
354,0.0010623021516948938,0.000888514332473278
355,0.0008920457330532372,0.0009279237710870802
356,0.0009981355397030711,0.0008552463841624558
357,0.0009212259319610894,0.0008274251595139503
358,0.0010288272751495242,0.0009169640252366662
359,0.0010738334385678172,0.0008904345449991524
360,0.0010733873350545764,0.001281794044189155
361,0.0010210004402324557,0.0008038857486099005
362,0.0010166388237848878,0.0009724808041937649
363,0.0011370173888280988,0.0015518276486545801
364,0.0010388994123786688,0.0008648585644550622
365,0.0009752173791639507,0.0009137391461990774
366,0.0008346158429048955,0.0008504208526574075
367,0.0009239643113687634,0.0007953079766593874
368,0.001060229493305087,0.0008794864406809211
369,0.0010346630588173866,0.0007527383277192712
370,0.0008397963829338551,0.0007884680526331067
371,0.0009002075530588627,0.0007302384474314749
372,0.00084793905261904,0.0008963228901848197
373,0.000929785892367363,0.0011424579424783587
374,0.001034099841490388,0.0013000069884583354
375,0.000921265222132206,0.0008609696524217725
376,0.0008419321966357529,0.0007875622250139713
377,0.0008848939905874431,0.0008327359100803733
378,0.0010593944462016225,0.0008286069496534765
379,0.0010754831600934267,0.0012379741529002786
380,0.0009709630976431072,0.0007720768917351961
381,0.0012726561399176717,0.0013637637021020055
382,0.0010783952893689275,0.0010444914223626256
383,0.0010772543027997017,0.0008824894903227687
384,0.0009312545880675316,0.0009630197891965508
385,0.0009294298361055553,0.0009175691520795226
386,0.000957418407779187,0.0008363511878997087
387,0.0012239032657817006,0.0012955375714227557
388,0.000963082246016711,0.0007618279196321964
389,0.0009064386831596494,0.0008468125015497208
390,0.0010922831716015935,0.0014613424427807331
391,0.001142337336204946,0.0008088252507150173
392,0.000985367689281702,0.0007723243325017393
393,0.001088219229131937,0.001030159299261868
394,0.0008212773245759308,0.0007474656449630857
395,0.0008678335580043495,0.0008142571896314621
396,0.0009801540290936828,0.0010033618891611695
397,0.001033464795909822,0.0008359024650417268
398,0.0010894670849666,0.0008335804450325668
399,0.0010896864114329219,0.001188869820907712
400,0.0010151879396289587,0.0008565284661017358
401,0.0009009041241370142,0.0010546029079705477
402,0.000912168703507632,0.0007214354118332267
403,0.0008251994149759412,0.0009396712994202971
404,0.0010029267286881804,0.0006914525292813778
405,0.0010135720949620008,0.0007074646418914199
406,0.0009360259282402694,0.0007999315275810659
407,0.0008692680858075619,0.0006739935488440096
408,0.0008902981062419713,0.00080172682646662
409,0.0010887914104387164,0.0008943097782321274
410,0.0011650469386950135,0.0007882259087637067
411,0.0008835860644467175,0.0008011944009922445
412,0.0009132702252827585,0.0007691598730161786
413,0.0009729107841849327,0.0010239558760076761
414,0.0009753445046953857,0.0007713566301390529
415,0.0009176942403428257,0.0008507659658789635
416,0.0008916450897231698,0.0010546883568167686
417,0.0009386825258843601,0.001019999384880066
418,0.0010820588795468211,0.0007976721390150487
419,0.0008503285353071988,0.0006823386647738516
420,0.0009137165616266429,0.0008227203506976366
421,0.0008555742097087204,0.0011835566256195307
422,0.0008652795222587883,0.0006965236971154809
423,0.000846481416374445,0.0012402175925672054
424,0.0009983594063669443,0.000869868672452867
425,0.001014019944705069,0.0009252952877432108
426,0.00105848943348974,0.0013932394795119762
427,0.0010382096515968442,0.0010204898426309228
428,0.0008579213172197342,0.0007281344151124358
429,0.0009165558149106801,0.0007084113312885165
430,0.0008719257893972099,0.0007015166338533163
431,0.000818417698610574,0.0007767698261886835
432,0.0009561964543536305,0.0008199940202757716
433,0.0008785004611127079,0.0006854230887256563
434,0.0010019683977589011,0.0008060174295678735
435,0.0008728421526029706,0.0010267372708767653
436,0.0009355189395137131,0.0010732621885836124
437,0.0008204539190046489,0.0008445190032944083
438,0.0009653467568568885,0.0008504046127200127
439,0.0009088410879485309,0.0009341384284198284
