epoch,train_MSE,val_MSE
401,6.487446626124438e-06,2.2292577341431752e-05
402,1.6966423572739586e-05,3.333461791044101e-05
403,1.0559010661381762e-05,1.3331773516256362e-05
404,1.013495602819603e-05,3.067182842642069e-05
405,2.0339302864158526e-05,2.7039732231060043e-05
406,7.64579453971237e-06,6.32389628663077e-06
407,8.214663466787897e-06,3.1206654966808856e-05
408,2.6413694286020473e-05,2.02988667297177e-05
409,7.0552018769376446e-06,2.9490558972611325e-06
410,8.498362149111927e-06,3.305546852061525e-05
411,1.7450342056690715e-05,2.566088005551137e-05
412,8.183909812942147e-06,1.1578704288695008e-05
413,1.047056957759196e-05,3.9213009586092085e-05
414,1.986228562600445e-05,2.0379058696562424e-05
415,6.497115919046337e-06,7.314444701478351e-06
416,9.197883628075942e-06,3.89234846807085e-05
417,2.2791959054302424e-05,1.804627936508041e-05
418,5.789849183202023e-06,4.4039898057235405e-06
419,8.485115358780604e-06,3.787376408581622e-05
420,2.1448255210998468e-05,1.992076613532845e-05
421,5.805702130601276e-06,4.7539665501972195e-06
422,8.932401215133723e-06,4.002676723757759e-05
423,2.1272973754093982e-05,1.8020782590610906e-05
424,5.504356977326097e-06,4.7176663429127075e-06
425,9.187660907628015e-06,4.097445707884617e-05
426,2.088414112222381e-05,1.6489349945914e-05
427,5.294046786730178e-06,4.889496267423965e-06
428,9.549272363074124e-06,4.175800859229639e-05
429,2.032499833148904e-05,1.5897268895059824e-05
430,5.256626536720432e-06,5.220500952418661e-06
431,9.833245712798089e-06,4.2240240873070434e-05
432,1.9890148905687965e-05,1.5184858057182282e-05
433,5.270894689601846e-06,5.424025857792003e-06
434,9.916610906657297e-06,4.243134753778577e-05
435,1.9637933291960508e-05,1.4811304936301894e-05
436,5.298208634485491e-06,5.64923220736091e-06
437,1.0214245776296593e-05,4.2902654968202114e-05
438,1.861914097389672e-05,1.410272489010822e-05
439,5.4569641179114114e-06,6.766279966541333e-06
440,1.0963481145154219e-05,4.4399621401680633e-05
441,1.7087073501897976e-05,1.2471743502828758e-05
442,5.794992375740549e-06,1.0169695087824948e-05
443,1.2917648746224586e-05,4.6454486437141895e-05
444,1.3667762686964124e-05,8.655097190057859e-06
445,6.91629702487262e-06,2.192751162510831e-05
446,1.7146394384326413e-05,3.7518875615205616e-05
447,8.48279432830168e-06,3.960640242439695e-06
448,7.888845175330061e-06,3.1898965971777216e-05
449,1.8312810425413772e-05,2.475703695381526e-05
