state,input
"[-12.459,316.232,51.925,104.295]","[1.604]"
"[-11.134,302.241,52.343,93.633]","[1.500]"
"[-9.913,282.066,52.695,81.158]","[1.294]"
"[-8.812,259.618,52.985,68.165]","[1.088]"
"[-7.844,238.804,53.216,55.946]","[0.989]"
"[-7.012,222.628,53.391,45.547]","[0.784]"
"[-6.270,210.471,53.524,37.006]","[0.683]"
"[-5.558,200.808,53.627,30.114]","[0.480]"
"[-4.817,192.116,53.716,24.661]","[0.274]"
"[-4.010,182.880,53.800,20.408]","[0.176]"
"[-3.178,171.624,53.879,17.005]","[0.031]"
"[-2.386,156.885,53.949,14.070]","[-0.020]"
"[-1.696,137.196,54.005,11.223]","[-0.062]"
"[-1.160,111.819,54.044,8.192]","[-0.072]"
"[-0.778,82.913,54.068,5.131]","[-0.074]"
"[-0.538,53.363,54.078,2.302]","[-0.069]"
"[-0.427,26.054,54.075,-0.036]","[-0.066]"
"[-0.432,3.515,54.062,-1.666]","[-0.056]"
"[-0.525,-13.149,54.043,-2.559]","[-0.044]"
"[-0.678,-23.186,54.022,-2.733]","[-0.039]"
"[-0.863,-25.848,54.004,-2.205]","[-0.033]"
"[-1.048,-21.012,53.991,-1.046]","[-0.031]"
"[-1.199,-11.063,53.986,0.463]","[-0.028]"
"[-1.280,0.987,53.990,1.989]","[-0.027]"
"[-1.254,12.125,54.004,3.196]","[-0.026]"
"[-1.104,19.839,54.029,3.822]","[-0.026]"
"[11.503,0.938,52.392,-0.339]","[-1.995]"
"[11.508,0.838,52.390,-0.246]","[-1.995]"
"[11.512,0.726,52.389,-0.148]","[-1.994]"
"[11.515,0.639,52.389,-0.060]","[-1.994]"
"[11.517,0.616,52.389,0.000]","[-1.994]"
"[11.518,0.687,52.390,0.019]","[-1.993]"
"[11.518,0.851,52.391,-0.001]","[-1.993]"
"[11.520,1.101,52.392,-0.054]","[-1.993]"
"[11.523,1.429,52.392,-0.134]","[-1.993]"
"[11.530,1.820,52.391,-0.234]","[-1.992]"
"[11.539,2.233,52.389,-0.340]","[-1.992]"
"[11.550,2.619,52.387,-0.440]","[-1.992]"
"[11.563,2.929,52.385,-0.518]","[-1.991]"
"[11.576,3.122,52.382,-0.563]","[-1.991]"
"[11.590,3.188,52.380,-0.576]","[-1.990]"
"[11.604,3.124,52.377,-0.560]","[-1.990]"
"[11.617,2.929,52.375,-0.518]","[-1.990]"
"[11.630,2.609,52.373,-0.453]","[-1.990]"
"[11.641,2.213,52.371,-0.370]","[-1.990]"
"[11.650,1.800,52.369,-0.271]","[-1.989]"
"[11.657,1.429,52.368,-0.161]","[-1.989]"
"[11.660,1.138,52.368,-0.041]","[-1.988]"
"[11.661,0.893,52.368,0.087]","[-1.988]"
"[11.661,0.639,52.369,0.226]","[-1.988]"
"[11.663,0.321,52.370,0.375]","[-1.988]"
"[11.666,-0.100,52.372,0.527]","[-1.988]"
"[11.670,-0.606,52.374,0.637]","[-1.987]"
"[11.671,-1.164,52.377,0.649]","[-1.987]"
"[11.667,-1.741,52.380,0.509]","[-1.987]"
"[11.657,-2.155,52.385,0.129]","[-1.987]"
"[23.803,0.777,46.901,-0.658]","[-4.159]"
"[23.806,0.823,46.896,-0.557]","[-4.159]"
"[23.809,0.862,46.893,-0.448]","[-4.158]"
"[23.813,0.857,46.891,-0.375]","[-4.157]"
"[23.818,0.782,46.891,-0.373]","[-4.157]"
"[23.822,0.649,46.893,-0.438]","[-4.156]"
"[23.825,0.482,46.894,-0.553]","[-4.155]"
"[23.827,0.304,46.893,-0.705]","[-4.155]"
"[23.828,0.136,46.889,-0.874]","[-4.155]"
"[23.827,-0.000,46.882,-1.020]","[-4.154]"
"[23.825,-0.082,46.875,-1.100]","[-4.153]"
"[23.823,-0.089,46.868,-1.071]","[-4.153]"
"[23.822,-0.008,46.863,-0.908]","[-4.152]"
"[23.822,0.145,46.860,-0.662]","[-4.151]"
"[23.823,0.346,46.859,-0.401]","[-4.150]"
"[23.825,0.571,46.859,-0.196]","[-4.150]"
"[23.827,0.793,46.860,-0.100]","[-4.150]"
"[23.831,0.975,46.861,-0.099]","[-4.149]"
"[23.836,1.075,46.862,-0.162]","[-4.148]"
"[23.841,1.054,46.862,-0.259]","[-4.148]"
"[23.848,0.893,46.860,-0.369]","[-4.147]"
"[23.853,0.661,46.857,-0.510]","[-4.147]"
"[23.857,0.449,46.853,-0.709]","[-4.146]"
"[23.858,0.348,46.850,-0.991]","[-4.146]"
"[23.856,0.428,46.848,-1.362]","[-4.146]"
"[23.852,0.673,46.845,-1.733]","[-4.145]"
"[23.850,1.045,46.839,-1.994]","[-4.145]"
"[23.853,1.509,46.830,-2.036]","[-4.145]"
"[23.861,1.989,46.817,-1.730]","[-4.144]"
"[23.875,2.262,46.802,-0.886]","[-4.144]"
"[-14.400,-1.565,51.468,-0.386]","[2.297]"
"[-14.405,-1.538,51.469,-0.342]","[2.296]"
"[-14.411,-1.530,51.469,-0.350]","[2.296]"
"[-14.417,-1.536,51.469,-0.402]","[2.296]"
"[-14.423,-1.550,51.467,-0.486]","[2.295]"
"[-14.430,-1.570,51.463,-0.581]","[2.295]"
"[-14.437,-1.593,51.459,-0.662]","[2.294]"
"[-14.443,-1.616,51.455,-0.705]","[2.294]"
"[-14.450,-1.634,51.452,-0.694]","[2.294]"
"[-14.456,-1.625,51.450,-0.639]","[2.293]"
"[-14.462,-1.565,51.448,-0.560]","[2.293]"
"[-14.468,-1.429,51.447,-0.473]","[2.293]"
"[-14.475,-1.212,51.445,-0.399]","[2.292]"
"[-14.482,-0.995,51.443,-0.355]","[2.292]"
"[-14.487,-0.879,51.441,-0.362]","[2.292]"
"[-14.489,-0.964,51.440,-0.438]","[2.291]"
"[-14.488,-1.281,51.439,-0.579]","[2.291]"
"[-14.488,-1.574,51.439,-0.698]","[2.291]"
"[-14.490,-1.517,51.437,-0.682]","[2.291]"
"[-14.499,-0.786,51.433,-0.420]","[2.290]"
"[-14.516,0.686,51.426,0.115]","[2.289]"
"[-14.532,1.920,51.420,0.608]","[2.289]"
"[-14.535,1.679,51.419,0.661]","[2.289]"
"[-14.514,-1.277,51.427,-0.125]","[2.289]"
"[-14.467,-7.524,51.443,-1.941]","[2.288]"
"[-14.426,-15.001,51.458,-4.142]","[2.288]"
"[-14.436,-20.984,51.458,-5.874]","[2.288]"
"[-14.540,-22.750,51.429,-6.286]","[2.288]"
"[-14.757,-17.851,51.364,-4.665]","[2.287]"
"[-15.012,-4.938,51.288,-0.870]","[2.287]"
"[-16.858,-0.235,50.471,0.013]","[2.522]"
"[-16.862,-0.308,50.462,-0.190]","[2.522]"
"[-16.865,-0.348,50.456,-0.321]","[2.522]"
"[-16.866,-0.332,50.456,-0.331]","[2.522]"
"[-16.866,-0.272,50.461,-0.250]","[2.523]"
"[-16.866,-0.189,50.467,-0.129]","[2.523]"
"[-16.865,-0.107,50.470,-0.018]","[2.523]"
"[-16.866,-0.043,50.468,0.044]","[2.524]"
"[-16.867,0.003,50.463,0.065]","[2.524]"
"[-16.868,0.034,50.458,0.067]","[2.524]"
"[-16.868,0.054,50.455,0.071]","[2.525]"
"[-16.867,0.066,50.458,0.091]","[2.525]"
"[-16.866,0.071,50.463,0.111]","[2.526]"
"[-16.865,0.070,50.469,0.106]","[2.526]"
"[-16.864,0.062,50.472,0.054]","[2.526]"
"[-16.864,0.051,50.471,-0.059]","[2.526]"
"[-16.865,0.042,50.466,-0.197]","[2.527]"
"[-16.866,0.043,50.461,-0.315]","[2.527]"
"[-16.866,0.062,50.457,-0.366]","[2.527]"
"[-16.866,0.103,50.456,-0.319]","[2.527]"
"[-16.865,0.145,50.457,-0.197]","[2.528]"
"[-16.863,0.163,50.459,-0.039]","[2.528]"
"[-16.862,0.134,50.461,0.116]","[2.529]"
"[-16.861,0.040,50.461,0.236]","[2.529]"
"[-16.860,-0.105,50.460,0.307]","[2.529]"
"[-16.861,-0.278,50.460,0.320]","[2.529]"
"[-16.862,-0.455,50.461,0.268]","[2.530]"
"[-16.865,-0.616,50.463,0.147]","[2.530]"
"[-16.868,-0.738,50.467,-0.026]","[2.530]"
"[-16.872,-0.799,50.469,-0.228]","[2.530]"
"[-2.488,0.289,53.964,2.965]","[0.257]"
"[-2.507,-1.552,53.977,2.969]","[0.257]"
"[-2.533,-2.697,53.989,2.825]","[0.257]"
"[-2.557,-3.071,54.001,2.500]","[0.258]"
"[-2.574,-2.667,54.013,1.978]","[0.258]"
"[-2.583,-1.739,54.024,1.323]","[0.259]"
"[-2.585,-0.609,54.030,0.621]","[0.260]"
"[-2.581,0.402,54.032,-0.045]","[0.260]"
"[-2.573,1.041,54.028,-0.598]","[0.261]"
"[-2.562,1.328,54.019,-0.999]","[0.261]"
"[-2.552,1.354,54.009,-1.221]","[0.261]"
"[-2.544,1.205,54.000,-1.232]","[0.262]"
"[-2.541,0.966,53.994,-1.025]","[0.262]"
"[-2.540,0.693,53.992,-0.677]","[0.263]"
"[-2.542,0.438,53.991,-0.285]","[0.263]"
"[-2.543,0.250,53.993,0.054]","[0.264]"
"[-2.542,0.165,53.995,0.261]","[0.264]"
"[-2.540,0.151,53.997,0.341]","[0.265]"
"[-2.538,0.159,54.000,0.320]","[0.266]"
"[-2.536,0.143,54.002,0.223]","[0.266]"
"[-2.535,0.064,54.003,0.075]","[0.267]"
"[-2.536,-0.072,54.003,-0.095]","[0.268]"
"[-2.537,-0.247,54.002,-0.258]","[0.268]"
"[-2.538,-0.446,54.000,-0.384]","[0.268]"
"[-2.540,-0.650,53.997,-0.450]","[0.269]"
"[-2.543,-0.830,53.994,-0.453]","[0.269]"
"[-2.546,-0.957,53.992,-0.394]","[0.270]"
"[-2.551,-1.000,53.989,-0.277]","[0.270]"
"[-2.556,-0.937,53.988,-0.108]","[0.271]"
"[-2.562,-0.781,53.988,0.087]","[0.271]"
"[-2.967,-0.550,53.959,0.478]","[0.423]"
"[-2.971,-0.628,53.960,0.494]","[0.422]"
"[-2.974,-0.737,53.961,0.493]","[0.422]"
"[-2.979,-0.830,53.963,0.473]","[0.422]"
"[-2.982,-0.867,53.965,0.433]","[0.421]"
"[-2.986,-0.853,53.968,0.374]","[0.421]"
"[-2.989,-0.800,53.971,0.294]","[0.420]"
"[-2.992,-0.723,53.973,0.196]","[0.420]"
"[-2.995,-0.635,53.973,0.082]","[0.420]"
"[-2.998,-0.542,53.972,-0.039]","[0.419]"
"[-3.000,-0.445,53.970,-0.153]","[0.419]"
"[-3.002,-0.348,53.969,-0.250]","[0.419]"
"[-3.003,-0.256,53.968,-0.318]","[0.419]"
"[-3.003,-0.174,53.967,-0.353]","[0.418]"
"[-3.003,-0.110,53.966,-0.352]","[0.418]"
"[-3.003,-0.071,53.965,-0.312]","[0.418]"
"[-3.003,-0.061,53.963,-0.235]","[0.418]"
"[-3.003,-0.068,53.961,-0.133]","[0.418]"
"[-3.004,-0.079,53.959,-0.025]","[0.417]"
"[-3.004,-0.080,53.959,0.071]","[0.417]"
"[-3.005,-0.062,53.960,0.142]","[0.417]"
"[-3.005,-0.037,53.963,0.187]","[0.417]"
"[-3.006,-0.020,53.965,0.210]","[0.417]"
"[-3.006,-0.027,53.967,0.214]","[0.416]"
"[-3.005,-0.070,53.967,0.205]","[0.416]"
"[-3.005,-0.144,53.967,0.192]","[0.416]"
"[-3.004,-0.237,53.966,0.188]","[0.415]"
"[-3.005,-0.339,53.966,0.205]","[0.415]"
"[-3.007,-0.439,53.967,0.251]","[0.415]"
"[-3.010,-0.521,53.969,0.310]","[0.415]"
"[21.150,-1.296,48.504,-3.038]","[-3.988]"
"[21.121,-0.875,48.502,-3.330]","[-3.987]"
"[21.112,1.106,48.490,-4.255]","[-3.987]"
"[21.124,3.901,48.470,-5.499]","[-3.987]"
"[21.154,6.761,48.442,-6.742]","[-3.988]"
"[21.199,8.938,48.407,-7.661]","[-3.990]"
"[21.255,9.852,48.367,-7.995]","[-3.990]"
"[21.313,9.615,48.327,-7.732]","[-3.993]"
"[21.367,8.508,48.288,-6.917]","[-3.994]"
"[21.407,6.812,48.257,-5.598]","[-3.996]"
"[21.427,4.812,48.234,-3.858]","[-3.998]"
"[21.432,2.796,48.222,-1.920]","[-3.999]"
"[21.427,1.056,48.220,-0.042]","[-4.002]"
"[21.417,-0.116,48.228,1.518]","[-4.003]"
"[21.409,-0.513,48.244,2.552]","[-4.006]"
"[21.403,-0.261,48.265,3.061]","[-4.009]"
"[21.400,0.426,48.287,3.098]","[-4.010]"
"[21.403,1.339,48.305,2.714]","[-4.012]"
"[21.411,2.300,48.316,1.975]","[-4.014]"
"[21.424,3.265,48.320,0.999]","[-4.016]"
"[21.440,4.228,48.319,-0.084]","[-4.019]"
"[21.460,5.179,48.315,-1.143]","[-4.020]"
"[21.482,6.102,48.307,-2.069]","[-4.022]"
"[21.507,6.951,48.297,-2.843]","[-4.023]"
"[21.536,7.673,48.284,-3.468]","[-4.025]"
"[21.569,8.214,48.269,-3.946]","[-4.026]"
"[21.606,8.534,48.250,-4.282]","[-4.028]"
"[21.646,8.642,48.229,-4.485]","[-4.030]"
"[21.686,8.561,48.208,-4.566]","[-4.031]"
"[21.723,8.312,48.188,-4.536]","[-4.033]"
"[-12.348,0.206,52.188,-0.521]","[1.734]"
"[-12.349,-0.012,52.187,-0.320]","[1.735]"
"[-12.351,-0.134,52.187,-0.125]","[1.736]"
"[-12.353,-0.150,52.187,0.018]","[1.737]"
"[-12.353,-0.082,52.188,0.112]","[1.738]"
"[-12.354,0.043,52.188,0.175]","[1.739]"
"[-12.353,0.196,52.189,0.223]","[1.740]"
"[-12.352,0.353,52.190,0.269]","[1.741]"
"[-12.350,0.494,52.191,0.310]","[1.742]"
"[-12.348,0.602,52.192,0.339]","[1.742]"
"[-12.345,0.661,52.194,0.348]","[1.743]"
"[-12.341,0.658,52.196,0.333]","[1.744]"
"[-12.338,0.601,52.198,0.294]","[1.745]"
"[-12.334,0.500,52.199,0.233]","[1.746]"
"[-12.332,0.366,52.200,0.152]","[1.747]"
"[-12.331,0.212,52.201,0.055]","[1.747]"
"[-12.331,0.057,52.201,-0.045]","[1.748]"
"[-12.332,-0.077,52.200,-0.131]","[1.749]"
"[-12.333,-0.170,52.199,-0.188]","[1.750]"
"[-12.335,-0.206,52.198,-0.202]","[1.751]"
"[-12.336,-0.200,52.196,-0.178]","[1.752]"
"[-12.337,-0.172,52.195,-0.120]","[1.752]"
"[-12.337,-0.143,52.194,-0.036]","[1.753]"
"[-12.338,-0.130,52.194,0.068]","[1.755]"
"[-12.337,-0.137,52.195,0.180]","[1.755]"
"[-12.337,-0.162,52.196,0.287]","[1.756]"
"[-12.338,-0.205,52.198,0.375]","[1.756]"
"[-12.339,-0.264,52.200,0.434]","[1.757]"
"[-12.340,-0.326,52.202,0.461]","[1.758]"
"[-12.342,-0.379,52.204,0.456]","[1.759]"
"[-12.350,0.054,52.197,0.507]","[1.781]"
"[-12.350,0.027,52.199,0.393]","[1.782]"
"[-12.349,-0.017,52.200,0.273]","[1.782]"
"[-12.348,0.044,52.201,0.215]","[1.783]"
"[-12.348,0.358,52.201,0.302]","[1.784]"
"[-12.349,1.071,52.200,0.616]","[1.784]"
"[-12.351,2.199,52.199,1.168]","[1.785]"
"[-12.349,3.220,52.201,1.686]","[1.785]"
"[-12.339,3.476,52.207,1.828]","[1.786]"
"[-12.316,2.312,52.219,1.250]","[1.786]"
"[-12.279,-0.864,52.238,-0.332]","[1.787]"
"[-12.245,-6.399,52.255,-2.975]","[1.787]"
"[-12.237,-14.573,52.259,-6.677]","[1.788]"
"[-12.275,-25.670,52.240,-11.438]","[1.788]"
"[-12.378,-39.627,52.189,-17.128]","[1.789]"
"[-12.554,-55.017,52.106,-23.110]","[1.789]"
"[-12.805,-70.065,51.993,-28.620]","[1.790]"
"[-13.137,-83.000,51.853,-32.893]","[1.790]"
"[-13.547,-92.264,51.690,-35.303]","[1.800]"
"[-14.006,-97.158,51.515,-35.783]","[1.857]"
"[-14.479,-97.196,51.343,-34.408]","[1.893]"
"[-14.931,-91.893,51.187,-31.250]","[2.012]"
"[-15.331,-81.163,51.059,-26.482]","[2.143]"
"[-15.663,-66.517,50.961,-20.679]","[2.184]"
"[-15.915,-49.862,50.892,-14.514]","[2.238]"
"[-16.078,-33.107,50.853,-8.661]","[2.256]"
"[-16.144,-17.953,50.842,-3.702]","[2.274]"
"[-16.135,-5.265,50.854,0.149]","[2.278]"
"[-16.075,4.299,50.879,2.769]","[2.279]"
"[-15.991,10.080,50.910,4.036]","[2.276]"
"[-22.617,-0.994,47.499,0.092]","[3.525]"
"[-22.623,-0.821,47.501,-0.116]","[3.525]"
"[-22.633,-0.368,47.507,-0.733]","[3.525]"
"[-22.644,-0.340,47.512,-1.840]","[3.525]"
"[-22.650,-1.614,47.513,-3.504]","[3.525]"
"[-22.645,-5.071,47.504,-5.795]","[3.525]"
"[-22.629,-10.772,47.480,-8.490]","[3.525]"
"[-22.627,-15.506,47.442,-10.209]","[3.525]"
"[-22.669,-15.244,47.387,-9.284]","[3.525]"
"[-22.785,-5.955,47.315,-4.045]","[3.525]"
"[-22.978,15.443,47.235,6.721]","[3.525]"
"[-23.140,48.256,47.185,22.394]","[3.519]"
"[-23.137,90.846,47.216,41.896]","[3.472]"
"[-22.835,141.571,47.374,64.152]","[3.423]"
"[-22.135,198.010,47.696,87.841]","[3.289]"
"[-21.083,254.605,48.158,110.680]","[3.199]"
"[-19.762,305.013,48.728,130.140]","[3.004]"
"[-18.255,342.893,49.368,143.696]","[2.797]"
"[-16.641,363.029,50.046,149.354]","[2.692]"
"[-14.993,364.703,50.727,147.254]","[2.484]"
"[-13.377,348.322,51.380,138.070]","[2.373]"
"[-11.863,314.295,51.973,122.473]","[2.171]"
"[-10.518,264.130,52.475,101.475]","[2.067]"
"[-9.412,203.749,52.870,77.427]","[1.863]"
"[-8.616,140.174,53.146,53.022]","[1.662]"
"[-8.197,80.429,53.287,30.946]","[1.566]"
"[-8.189,30.527,53.293,13.410]","[1.378]"
"[-8.473,-7.554,53.205,0.695]","[1.302]"
"[-8.891,-32.844,53.077,-7.399]","[1.185]"
"[-9.289,-44.375,52.963,-11.071]","[1.146]"
"[-1.975,11.529,54.031,-0.379]","[0.136]"
"[-1.948,13.938,54.028,-0.607]","[0.128]"
"[-1.918,19.164,54.028,-0.857]","[0.125]"
"[-1.870,27.588,54.029,-1.218]","[0.117]"
"[-1.784,39.540,54.029,-1.796]","[0.110]"
"[-1.642,55.348,54.025,-2.696]","[0.106]"
"[-1.426,75.138,54.016,-4.013]","[0.099]"
"[-1.119,98.215,53.999,-5.789]","[0.095]"
"[-0.708,123.683,53.974,-8.057]","[0.050]"
"[-0.177,150.643,53.941,-10.848]","[-0.045]"
"[0.485,178.009,53.899,-14.155]","[-0.110]"
"[1.272,203.938,53.843,-17.815]","[-0.296]"
"[2.173,226.398,53.771,-21.625]","[-0.402]"
"[3.179,243.357,53.678,-25.384]","[-0.615]"
"[4.271,253.125,53.563,-28.875]","[-0.836]"
"[5.407,255.376,53.429,-31.823]","[-0.954]"
"[6.537,250.126,53.282,-33.940]","[-1.170]"
"[7.611,237.393,53.129,-34.938]","[-1.286]"
"[8.585,217.552,52.975,-34.609]","[-1.496]"
"[9.444,192.419,52.825,-33.083]","[-1.710]"
"[10.177,164.171,52.685,-30.571]","[-1.809]"
"[10.775,134.982,52.560,-27.286]","[-2.004]"
"[11.232,106.822,52.455,-23.449]","[-2.150]"
"[11.564,80.826,52.370,-19.329]","[-2.203]"
"[11.790,57.924,52.304,-15.205]","[-2.260]"
"[11.930,39.045,52.256,-11.357]","[-2.267]"
"[12.004,24.842,52.224,-8.021]","[-2.263]"
"[12.031,14.871,52.206,-5.263]","[-2.262]"
"[12.031,8.411,52.198,-3.105]","[-2.257]"
"[12.025,4.741,52.197,-1.571]","[-2.255]"
"[4.556,3.295,53.750,-0.545]","[-1.048]"
"[4.568,2.975,53.748,-0.545]","[-1.047]"
"[4.581,2.838,53.748,-0.443]","[-1.045]"
"[4.595,2.805,53.750,-0.298]","[-1.043]"
"[4.608,2.795,53.751,-0.170]","[-1.042]"
"[4.619,2.745,53.750,-0.104]","[-1.040]"
"[4.628,2.670,53.748,-0.086]","[-1.039]"
"[4.637,2.602,53.746,-0.087]","[-1.038]"
"[4.646,2.571,53.744,-0.080]","[-1.037]"
"[4.656,2.600,53.744,-0.045]","[-1.035]"
"[4.667,2.660,53.746,0.001]","[-1.033]"
"[4.678,2.711,53.747,0.030]","[-1.032]"
"[4.690,2.714,53.748,0.018]","[-1.031]"
"[4.702,2.642,53.749,-0.054]","[-1.029]"
"[4.713,2.513,53.748,-0.162]","[-1.029]"
"[4.723,2.360,53.747,-0.274]","[-1.027]"
"[4.733,2.214,53.745,-0.357]","[-1.026]"
"[4.740,2.102,53.743,-0.385]","[-1.025]"
"[4.747,2.027,53.740,-0.360]","[-1.024]"
"[4.754,1.991,53.738,-0.288]","[-1.023]"
"[4.761,1.991,53.737,-0.179]","[-1.021]"
"[4.769,2.024,53.736,-0.041]","[-1.021]"
"[4.778,2.067,53.736,0.102]","[-1.019]"
"[4.787,2.095,53.737,0.225]","[-1.017]"
"[4.796,2.080,53.739,0.304]","[-1.017]"
"[4.805,2.007,53.741,0.318]","[-1.016]"
"[4.813,1.893,53.744,0.273]","[-1.015]"
"[4.821,1.765,53.746,0.181]","[-1.013]"
"[4.828,1.652,53.747,0.054]","[-1.012]"
"[4.833,1.574,53.746,-0.096]","[-1.011]"
"[-15.613,-205.152,50.852,-80.366]","[2.418]"
"[-16.419,-205.468,50.525,-86.976]","[2.518]"
"[-17.238,-207.142,50.168,-94.179]","[2.713]"
"[-18.069,-209.692,49.779,-101.718]","[2.917]"
"[-18.914,-212.634,49.357,-109.339]","[3.017]"
"[-19.772,-215.421,48.901,-116.726]","[3.219]"
"[-20.643,-217.248,48.413,-123.320]","[3.325]"
"[-21.525,-217.246,47.896,-128.499]","[3.524]"
"[-22.417,-214.545,47.353,-131.643]","[3.719]"
"[-23.313,-208.451,46.790,-132.240]","[3.820]"
"[-24.190,-198.981,46.222,-130.209]","[4.021]"
"[-25.021,-186.326,45.667,-125.578]","[4.127]"
"[-25.779,-170.679,45.145,-118.375]","[4.322]"
"[-26.442,-152.370,44.669,-108.725]","[4.528]"
"[-27.010,-132.293,44.246,-97.140]","[4.620]"
"[-27.487,-111.477,43.877,-84.228]","[4.807]"
"[-27.879,-90.955,43.565,-70.598]","[4.881]"
"[-28.189,-71.668,43.310,-56.880]","[4.990]"
"[-28.423,-54.193,43.113,-43.782]","[5.029]"
"[-28.588,-39.019,42.972,-32.035]","[5.034]"
"[-28.690,-26.634,42.885,-22.366]","[5.029]"
"[-28.736,-17.367,42.849,-15.313]","[5.026]"
"[-28.744,-10.916,42.845,-10.635]","[5.019]"
"[-28.736,-6.822,42.852,-7.901]","[5.014]"
"[-28.731,-4.625,42.849,-6.679]","[5.006]"
"[-28.744,-3.854,42.820,-6.526]","[4.999]"
"[-28.773,-4.002,42.773,-6.971]","[4.997]"
"[-28.807,-4.548,42.719,-7.533]","[4.992]"
"[-28.838,-4.973,42.672,-7.732]","[4.989]"
"[-28.859,-4.891,42.640,-7.212]","[4.987]"
"[-7.640,-0.245,53.365,0.162]","[0.994]"
"[-7.641,-0.287,53.366,0.169]","[0.995]"
"[-7.643,-0.295,53.366,0.183]","[0.996]"
"[-7.645,-0.268,53.367,0.196]","[0.996]"
"[-7.646,-0.209,53.368,0.201]","[0.998]"
"[-7.647,-0.130,53.369,0.186]","[0.999]"
"[-7.647,-0.047,53.370,0.138]","[1.000]"
"[-7.647,0.027,53.370,0.045]","[1.001]"
"[-7.646,0.079,53.371,-0.101]","[1.003]"
"[-7.646,0.111,53.371,-0.285]","[1.003]"
"[-7.645,0.127,53.371,-0.487]","[1.004]"
"[-7.644,0.134,53.369,-0.688]","[1.005]"
"[-7.644,0.134,53.365,-0.867]","[1.006]"
"[-7.643,0.126,53.360,-1.002]","[1.007]"
"[-7.643,0.106,53.354,-1.069]","[1.008]"
"[-7.643,0.071,53.348,-1.045]","[1.009]"
"[-7.642,0.022,53.343,-0.914]","[1.009]"
"[-7.642,-0.035,53.339,-0.691]","[1.010]"
"[-7.641,-0.087,53.337,-0.400]","[1.011]"
"[-7.642,-0.125,53.335,-0.062]","[1.012]"
"[-7.643,-0.144,53.336,0.293]","[1.013]"
"[-7.644,-0.170,53.338,0.620]","[1.014]"
"[-7.646,-0.233,53.341,0.867]","[1.014]"
"[-7.647,-0.366,53.346,0.982]","[1.015]"
"[-7.647,-0.563,53.353,0.937]","[1.016]"
"[-7.647,-0.668,53.359,0.799]","[1.017]"
"[-7.649,-0.489,53.364,0.659]","[1.018]"
"[-7.653,0.170,53.367,0.607]","[1.019]"
"[-7.661,1.405,53.366,0.716]","[1.020]"
"[-7.666,2.940,53.363,0.988]","[1.020]"
"[-9.264,0.031,53.029,-0.578]","[1.207]"
"[-9.266,-0.009,53.030,-0.321]","[1.207]"
"[-9.266,0.039,53.030,-0.218]","[1.208]"
"[-9.264,0.144,53.028,-0.228]","[1.208]"
"[-9.261,0.276,53.026,-0.281]","[1.209]"
"[-9.258,0.402,53.023,-0.304]","[1.210]"
"[-9.257,0.497,53.021,-0.243]","[1.210]"
"[-9.256,0.553,53.020,-0.125]","[1.211]"
"[-9.255,0.567,53.020,0.006]","[1.212]"
"[-9.253,0.536,53.020,0.107]","[1.212]"
"[-9.250,0.457,53.022,0.142]","[1.213]"
"[-9.246,0.331,53.024,0.115]","[1.213]"
"[-9.242,0.160,53.026,0.040]","[1.214]"
"[-9.241,-0.054,53.027,-0.071]","[1.215]"
"[-9.242,-0.303,53.026,-0.203]","[1.215]"
"[-9.245,-0.556,53.024,-0.334]","[1.216]"
"[-9.250,-0.777,53.021,-0.441]","[1.216]"
"[-9.255,-0.929,53.018,-0.500]","[1.217]"
"[-9.260,-0.983,53.015,-0.492]","[1.217]"
"[-9.264,-0.948,53.013,-0.417]","[1.218]"
"[-9.267,-0.841,53.012,-0.279]","[1.219]"
"[-9.271,-0.679,53.011,-0.080]","[1.219]"
"[-9.274,-0.479,53.010,0.168]","[1.219]"
"[-9.276,-0.258,53.010,0.429]","[1.220]"
"[-9.277,-0.033,53.012,0.661]","[1.221]"
"[-9.277,0.179,53.015,0.821]","[1.221]"
"[-9.275,0.364,53.021,0.877]","[1.222]"
"[-9.272,0.518,53.027,0.841]","[1.222]"
"[-9.268,0.641,53.033,0.735]","[1.223]"
"[-9.265,0.732,53.037,0.580]","[1.223]"
"[-10.728,0.264,52.598,0.803]","[1.688]"
"[-10.732,-0.333,52.594,0.690]","[1.687]"
"[-10.743,-1.104,52.590,0.627]","[1.686]"
"[-10.756,-1.643,52.589,0.643]","[1.683]"
"[-10.768,-1.656,52.593,0.750]","[1.682]"
"[-10.779,-1.282,52.601,0.897]","[1.680]"
"[-10.786,-0.766,52.611,1.012]","[1.678]"
"[-10.787,-0.357,52.618,1.027]","[1.676]"
"[-10.781,-0.247,52.622,0.894]","[1.674]"
"[-10.773,-0.414,52.623,0.658]","[1.673]"
"[-10.767,-0.783,52.623,0.383]","[1.671]"
"[-10.767,-1.277,52.622,0.134]","[1.670]"
"[-10.776,-1.819,52.622,-0.038]","[1.668]"
"[-10.792,-2.324,52.622,-0.148]","[1.665]"
"[-10.811,-2.705,52.623,-0.223]","[1.664]"
"[-10.827,-2.875,52.623,-0.295]","[1.661]"
"[-10.840,-2.780,52.621,-0.385]","[1.659]"
"[-10.848,-2.497,52.618,-0.491]","[1.657]"
"[-10.854,-2.135,52.615,-0.607]","[1.654]"
"[-10.859,-1.804,52.612,-0.723]","[1.653]"
"[-10.865,-1.586,52.609,-0.831]","[1.651]"
