state,input
"[23.149,-76.631,47.838,48.059]","[-3.482]"
"[22.983,-89.710,47.942,55.753]","[-3.482]"
"[22.793,-99.993,48.058,61.018]","[-3.482]"
"[22.586,-106.979,48.184,64.604]","[-3.482]"
"[22.368,-111.196,48.315,65.896]","[-3.482]"
"[22.144,-112.231,48.446,65.778]","[-3.482]"
"[21.921,-110.772,48.576,63.708]","[-3.482]"
"[21.704,-106.511,48.700,60.607]","[-3.482]"
"[21.497,-100.234,48.817,56.011]","[-3.482]"
"[21.305,-91.746,48.924,50.788]","[-3.482]"
"[21.132,-81.861,49.019,44.561]","[-3.482]"
"[20.979,-70.490,49.102,38.072]","[-3.482]"
"[20.850,-58.406,49.171,31.052]","[-3.482]"
"[20.746,-45.610,49.226,24.067]","[-3.482]"
"[20.668,-32.770,49.267,16.977]","[-3.482]"
"[20.615,-19.956,49.294,10.143]","[-3.482]"
"[20.587,-7.681,49.308,3.569]","[-3.482]"
"[-8.391,25.552,54.160,4.942]","[0.951]"
"[-8.341,24.812,54.169,4.712]","[0.951]"
"[-8.292,23.472,54.178,4.159]","[0.951]"
"[-8.247,21.636,54.187,4.374]","[0.951]"
"[-8.206,19.596,54.194,3.094]","[0.951]"
"[-8.170,16.967,54.201,3.732]","[0.951]"
"[-8.138,14.515,54.207,1.902]","[0.951]"
"[-8.112,11.429,54.211,2.874]","[0.951]"
"[-8.092,8.845,54.215,0.721]","[0.951]"
"[-8.078,5.640,54.218,1.886]","[0.951]"
"[-8.069,3.171,54.219,-0.335]","[0.951]"
"[-8.066,0.154,54.220,0.851]","[0.951]"
"[-8.068,-2.003,54.219,-1.181]","[0.951]"
"[-8.075,-4.579,54.218,-0.149]","[0.951]"
"[-8.085,-6.287,54.216,-1.769]","[0.951]"
"[-8.100,-8.239,54.213,-1.043]","[0.951]"
"[-8.118,-9.423,54.210,-2.080]","[0.951]"
"[-8.138,-10.646,54.206,-1.770]","[0.951]"
"[-8.160,-11.290,54.202,-2.127]","[0.951]"
"[-8.183,-11.759,54.198,-2.283]","[0.951]"
"[-8.207,-11.898,54.194,-1.947]","[0.951]"
"[-8.230,-11.659,54.189,-2.554]","[0.951]"
"[-8.254,-11.364,54.185,-1.594]","[0.951]"
"[-8.276,-10.525,54.181,-2.578]","[0.951]"
"[-8.296,-9.893,54.177,-1.136]","[0.951]"
"[-8.315,-8.605,54.173,-2.369]","[0.951]"
"[-8.331,-7.742,54.171,-0.639]","[0.951]"
"[-8.345,-6.180,54.168,-1.963]","[0.951]"
"[-8.357,-5.193,54.166,-0.166]","[0.951]"
"[-8.365,-3.541,54.164,-1.410]","[0.951]"
"[-8.371,-2.525,54.163,0.231]","[0.951]"
"[-8.375,-0.954,54.162,-0.773]","[0.951]"
"[-8.376,0.009,54.162,0.518]","[0.951]"
"[-8.375,1.357,54.163,-0.115]","[0.951]"
"[-8.371,2.204,54.163,0.682]","[0.951]"
"[-8.366,3.223,54.164,0.501]","[0.951]"
"[-8.359,3.911,54.165,0.724]","[0.951]"
"[-8.351,4.540,54.167,1.021]","[0.951]"
"[-8.341,5.045,54.169,0.664]","[0.951]"
"[-8.331,5.269,54.171,1.404]","[0.951]"
"[-8.640,0.788,54.105,0.067]","[1.004]"
"[-8.638,0.633,54.106,0.151]","[1.004]"
"[-8.637,0.540,54.106,0.135]","[1.004]"
"[-8.636,0.423,54.106,-0.005]","[1.004]"
"[-8.636,0.279,54.106,0.195]","[1.004]"
"[-8.635,0.211,54.106,-0.149]","[1.004]"
"[-8.635,0.031,54.106,0.237]","[1.004]"
"[-8.635,0.014,54.106,-0.263]","[1.004]"
"[-8.635,-0.183,54.106,0.255]","[1.004]"
"[-8.636,-0.152,54.106,-0.337]","[1.004]"
"[-8.636,-0.348,54.106,0.245]","[1.004]"
"[-8.637,-0.280,54.106,-0.363]","[1.004]"
"[-8.638,-0.453,54.106,0.206]","[1.004]"
"[-8.639,-0.363,54.106,-0.342]","[1.004]"
"[-8.640,-0.498,54.105,0.143]","[1.004]"
"[-8.641,-0.401,54.105,-0.279]","[1.004]"
"[-8.642,-0.486,54.105,0.062]","[1.004]"
"[-8.643,-0.398,54.105,-0.183]","[1.004]"
"[-8.644,-0.425,54.105,-0.028]","[1.004]"
"[-8.644,-0.359,54.105,-0.069]","[1.004]"
"[-8.645,-0.327,54.104,-0.117]","[1.004]"
"[-8.646,-0.293,54.104,0.049]","[1.004]"
"[-8.646,-0.208,54.104,-0.192]","[1.004]"
"[-8.647,-0.209,54.104,0.156]","[1.004]"
"[-8.647,-0.081,54.104,-0.246]","[1.004]"
"[-8.648,-0.116,54.104,0.239]","[1.004]"
"[-8.648,0.040,54.104,-0.272]","[1.004]"
"[-8.648,-0.022,54.104,0.290]","[1.004]"
"[-8.648,0.144,54.104,-0.266]","[1.004]"
"[-8.648,0.065,54.104,0.302]","[1.004]"
"[-8.647,0.224,54.104,-0.228]","[1.004]"
"[-8.647,0.140,54.104,0.278]","[1.004]"
"[-8.647,0.274,54.104,-0.164]","[1.004]"
"[-8.646,0.197,54.104,0.220]","[1.004]"
"[-8.646,0.294,54.104,-0.080]","[1.004]"
"[-8.646,0.236,54.104,0.139]","[1.004]"
"[-8.645,0.286,54.104,0.013]","[1.004]"
"[-8.645,0.254,54.105,0.045]","[1.004]"
"[-8.644,0.254,54.105,0.103]","[1.004]"
"[-8.644,0.253,54.105,-0.049]","[1.004]"
"[-11.833,0.691,53.293,0.016]","[1.480]"
"[-11.832,0.395,53.293,0.252]","[1.480]"
"[-11.832,0.290,53.293,-0.041]","[1.480]"
"[-11.831,0.034,53.293,0.095]","[1.480]"
"[-11.831,-0.080,53.293,-0.079]","[1.480]"
"[-11.832,-0.275,53.293,-0.055]","[1.480]"
"[-11.832,-0.391,53.293,-0.097]","[1.480]"
"[-11.834,-0.511,53.292,-0.184]","[1.480]"
"[-11.835,-0.622,53.292,-0.097]","[1.480]"
"[-11.836,-0.664,53.292,-0.282]","[1.480]"
"[-11.838,-0.764,53.291,-0.085]","[1.480]"
"[-11.839,-0.732,53.291,-0.342]","[1.480]"
"[-11.841,-0.815,53.290,-0.066]","[1.480]"
"[-11.842,-0.722,53.290,-0.362]","[1.480]"
"[-11.844,-0.783,53.290,-0.043]","[1.480]"
"[-11.845,-0.645,53.289,-0.343]","[1.480]"
"[-11.847,-0.681,53.289,-0.023]","[1.480]"
"[-11.848,-0.520,53.288,-0.290]","[1.480]"
"[-11.849,-0.528,53.288,-0.008]","[1.480]"
"[-11.850,-0.364,53.288,-0.211]","[1.480]"
"[-11.851,-0.343,53.288,-0.001]","[1.480]"
"[-11.851,-0.196,53.288,-0.117]","[1.480]"
"[-11.852,-0.149,53.287,0.000]","[1.480]"
"[-11.852,-0.032,53.287,-0.017]","[1.480]"
"[-11.852,0.037,53.287,-0.005]","[1.480]"
"[-11.852,0.112,53.287,0.077]","[1.480]"
"[-11.852,0.199,53.287,-0.013]","[1.480]"
"[-11.852,0.228,53.288,0.158]","[1.480]"
"[-11.851,0.325,53.288,-0.022]","[1.480]"
"[-11.851,0.309,53.288,0.216]","[1.480]"
"[-11.850,0.409,53.288,-0.029]","[1.480]"
"[-11.849,0.354,53.288,0.250]","[1.480]"
"[-11.848,0.448,53.288,-0.032]","[1.480]"
"[-11.848,0.364,53.289,0.256]","[1.480]"
"[-11.847,0.444,53.289,-0.028]","[1.480]"
"[-11.846,0.343,53.289,0.236]","[1.480]"
"[-11.846,0.403,53.289,-0.018]","[1.480]"
"[-11.845,0.299,53.289,0.196]","[1.480]"
"[-11.844,0.334,53.289,-0.002]","[1.480]"
"[-11.844,0.238,53.290,0.139]","[1.480]"
"[-9.757,-329.615,53.862,-77.709]","[1.271]"
"[-10.401,-314.080,53.705,-79.495]","[1.349]"
"[-11.014,-298.444,53.544,-80.675]","[1.428]"
"[-11.595,-283.181,53.383,-80.991]","[1.506]"
"[-12.147,-268.358,53.220,-81.420]","[1.585]"
"[-12.670,-254.630,53.058,-80.829]","[1.664]"
"[-13.166,-241.729,52.896,-80.984]","[1.742]"
"[-13.639,-230.455,52.735,-80.106]","[1.821]"
"[-14.089,-220.241,52.574,-80.433]","[1.899]"
"[-14.519,-209.493,52.417,-76.615]","[1.899]"
"[-14.922,-193.436,52.267,-72.918]","[1.899]"
"[-15.290,-174.456,52.129,-65.557]","[1.899]"
"[-15.616,-151.724,52.004,-58.923]","[1.899]"
"[-15.896,-127.744,51.896,-49.256]","[1.899]"
"[-16.125,-101.723,51.806,-40.376]","[1.899]"
"[-16.303,-75.789,51.736,-29.695]","[1.899]"
"[-16.428,-49.434,51.687,-19.773]","[1.899]"
"[-16.502,-24.181,51.657,-9.437]","[1.899]"
"[-16.526,0.075,51.648,0.232]","[1.899]"
"[-16.503,22.517,51.657,9.031]","[1.899]"
"[-16.438,42.816,51.684,17.355]","[1.899]"
"[-16.334,60.877,51.725,23.788]","[1.899]"
"[-16.198,75.967,51.779,30.052]","[1.899]"
"[-16.033,88.656,51.842,33.743]","[1.899]"
"[-15.846,97.894,51.914,37.652]","[1.899]"
"[-15.644,104.799,51.990,38.660]","[1.899]"
"[-15.431,108.127,52.069,40.282]","[1.899]"
"[-15.213,109.388,52.148,38.998]","[1.899]"
"[-14.997,107.276,52.226,38.650]","[1.899]"
"[-14.786,103.514,52.300,35.658]","[1.899]"
"[-14.586,96.868,52.370,33.779]","[1.899]"
"[-14.400,89.081,52.433,29.722]","[1.899]"
"[-14.232,79.107,52.489,26.768]","[1.899]"
"[-14.084,68.535,52.538,22.248]","[1.899]"
"[-13.959,56.597,52.579,18.635]","[1.899]"
"[-13.858,44.577,52.612,14.155]","[1.899]"
"[-13.781,32.043,52.637,10.237]","[1.899]"
"[-13.729,19.868,52.653,6.178]","[1.899]"
"[-13.702,7.979,52.661,2.254]","[1.899]"
"[-13.697,-3.221,52.662,-1.116]","[1.899]"
"[-27.583,0.210,44.390,0.178]","[4.146]"
"[-27.582,0.364,44.391,0.319]","[4.146]"
"[-27.581,0.511,44.392,0.420]","[4.146]"
"[-27.580,0.618,44.393,0.525]","[4.146]"
"[-27.579,0.719,44.394,0.586]","[4.146]"
"[-27.577,0.775,44.395,0.649]","[4.146]"
"[-27.576,0.827,44.396,0.670]","[4.146]"
"[-27.574,0.834,44.398,0.694]","[4.146]"
"[-27.572,0.839,44.399,0.677]","[4.146]"
"[-27.571,0.803,44.401,0.665]","[4.146]"
"[-27.569,0.769,44.402,0.618]","[4.146]"
"[-27.567,0.699,44.403,0.577]","[4.146]"
"[-27.566,0.636,44.404,0.508]","[4.146]"
"[-27.565,0.543,44.405,0.447]","[4.146]"
"[-27.564,0.461,44.406,0.364]","[4.146]"
"[-27.563,0.356,44.407,0.293]","[4.146]"
"[-27.562,0.266,44.407,0.206]","[4.146]"
"[-27.562,0.161,44.407,0.133]","[4.146]"
"[-27.562,0.074,44.408,0.051]","[4.146]"
"[-27.561,-0.022,44.408,-0.017]","[4.146]"
"[-27.561,0.555,44.412,4.605]","[4.066]"
"[-27.554,6.304,44.431,13.850]","[3.987]"
"[-27.531,17.054,44.471,26.281]","[3.907]"
"[-27.481,32.659,44.538,40.754]","[3.827]"
"[-27.397,51.351,44.637,57.627]","[3.747]"
"[-27.272,73.291,44.770,75.441]","[3.668]"
"[-27.102,96.912,44.939,94.234]","[3.588]"
"[-26.883,122.258,45.147,112.840]","[3.508]"
"[-26.613,148.078,45.391,131.000]","[3.428]"
"[-26.290,174.259,45.670,147.950]","[3.348]"
"[-25.916,199.878,45.981,163.252]","[3.269]"
"[-25.492,224.663,46.321,176.603]","[3.189]"
"[-25.019,248.025,46.685,187.468]","[3.109]"
"[-24.501,269.547,47.069,196.031]","[3.029]"
"[-23.943,288.990,47.467,201.692]","[2.950]"
"[-23.348,305.824,47.874,205.105]","[2.870]"
"[-22.722,320.162,48.285,205.595]","[2.790]"
"[-22.070,331.411,48.695,204.233]","[2.710]"
"[-21.399,340.023,49.099,200.238]","[2.630]"
"[-20.713,345.385,49.494,195.006]","[2.551]"
"[-8.834,-0.486,54.064,-0.096]","[1.032]"
"[-8.835,-0.412,54.064,-0.112]","[1.032]"
"[-8.836,-0.332,54.063,-0.002]","[1.032]"
"[-8.837,-0.225,54.063,-0.135]","[1.032]"
"[-8.837,-0.168,54.063,0.086]","[1.032]"
"[-8.837,-0.038,54.063,-0.145]","[1.032]"
"[-8.838,-0.009,54.063,0.157]","[1.032]"
"[-8.837,0.130,54.063,-0.142]","[1.032]"
"[-8.837,0.133,54.063,0.204]","[1.032]"
"[-8.837,0.267,54.063,-0.123]","[1.032]"
"[-8.837,0.247,54.063,0.225]","[1.032]"
"[-8.836,0.364,54.063,-0.091]","[1.032]"
"[-8.835,0.328,54.064,0.218]","[1.032]"
"[-8.835,0.417,54.064,-0.048]","[1.032]"
"[-8.834,0.373,54.064,0.186]","[1.032]"
"[-8.833,0.428,54.064,0.002]","[1.032]"
"[-8.833,0.385,54.064,0.135]","[1.032]"
"[-8.832,0.401,54.064,0.052]","[1.032]"
"[-8.831,0.365,54.064,0.073]","[1.032]"
"[-8.831,0.344,54.065,0.099]","[1.032]"
"[-8.830,0.321,54.065,0.007]","[1.032]"
"[-8.829,0.267,54.065,0.136]","[1.032]"
"[-8.829,0.259,54.065,-0.052]","[1.032]"
"[-8.829,0.179,54.065,0.159]","[1.032]"
"[-8.828,0.187,54.065,-0.099]","[1.032]"
"[-8.828,0.091,54.065,0.165]","[1.032]"
"[-8.828,0.111,54.065,-0.128]","[1.032]"
"[-8.828,0.011,54.065,0.153]","[1.032]"
"[-8.828,0.039,54.065,-0.137]","[1.032]"
"[-8.828,-0.055,54.065,0.125]","[1.032]"
"[-8.828,-0.024,54.065,-0.125]","[1.032]"
"[-8.829,-0.102,54.065,0.083]","[1.032]"
"[-8.829,-0.074,54.065,-0.096]","[1.032]"
"[-8.829,-0.127,54.065,0.033]","[1.032]"
"[-8.829,-0.109,54.065,-0.053]","[1.032]"
"[-8.830,-0.133,54.065,-0.020]","[1.032]"
"[-8.830,-0.128,54.065,-0.004]","[1.032]"
"[-8.830,-0.121,54.065,-0.070]","[1.032]"
"[-8.831,-0.130,54.065,0.046]","[1.032]"
"[-8.831,-0.095,54.065,-0.111]","[1.032]"
"[-27.549,0.114,44.420,0.090]","[4.142]"
"[-27.549,0.126,44.420,0.112]","[4.142]"
"[-27.548,0.149,44.421,0.119]","[4.142]"
"[-27.548,0.152,44.421,0.132]","[4.142]"
"[-27.548,0.164,44.421,0.131]","[4.142]"
"[-27.547,0.158,44.422,0.136]","[4.142]"
"[-27.547,0.161,44.422,0.128]","[4.142]"
"[-27.547,0.146,44.422,0.125]","[4.142]"
"[-27.546,0.142,44.422,0.112]","[4.142]"
"[-27.546,0.121,44.422,0.104]","[4.142]"
"[-27.546,0.111,44.423,0.087]","[4.142]"
"[-27.546,0.087,44.423,0.075]","[4.142]"
"[-27.545,0.073,44.423,0.057]","[4.142]"
"[-27.545,0.047,44.423,0.043]","[4.142]"
"[-27.545,0.033,44.423,0.024]","[4.142]"
"[-27.545,0.008,44.423,0.011]","[4.142]"
"[-27.545,-0.005,44.423,-0.007]","[4.142]"
"[-27.545,-0.028,44.423,-0.019]","[4.142]"
"[-27.545,-0.038,44.423,-0.033]","[4.142]"
"[-27.544,0.597,44.428,4.640]","[4.062]"
"[-27.537,6.416,44.447,13.904]","[3.983]"
"[-27.514,17.195,44.487,26.352]","[3.903]"
"[-27.464,32.837,44.554,40.817]","[3.823]"
"[-27.379,51.529,44.653,57.679]","[3.744]"
"[-27.254,73.477,44.786,75.461]","[3.664]"
"[-27.084,97.073,44.956,94.221]","[3.585]"
"[-26.864,122.404,45.163,112.777]","[3.505]"
"[-26.594,148.178,45.407,130.890]","[3.425]"
"[-26.271,174.325,45.685,147.782]","[3.346]"
"[-25.897,199.883,45.996,163.031]","[3.266]"
"[-25.473,224.619,46.336,176.325]","[3.186]"
"[-25.000,247.909,46.700,187.141]","[3.107]"
"[-24.483,269.374,47.082,195.656]","[3.027]"
"[-23.925,288.739,47.480,201.279]","[2.948]"
"[-23.330,305.514,47.886,204.658]","[2.868]"
"[-22.705,319.776,48.296,205.126]","[2.788]"
"[-22.054,330.969,48.705,203.745]","[2.709]"
"[-21.384,339.512,49.108,199.746]","[2.629]"
"[-20.700,344.827,49.502,194.511]","[2.549]"
"[-20.007,347.632,49.884,187.144]","[2.470]"
"[-7.558,-10.521,54.320,-1.836]","[0.842]"
"[-7.578,-9.378,54.317,-1.493]","[0.842]"
"[-7.595,-8.054,54.314,-1.477]","[0.842]"
"[-7.610,-6.701,54.311,-0.993]","[0.842]"
"[-7.622,-5.206,54.309,-1.032]","[0.842]"
"[-7.631,-3.794,54.308,-0.468]","[0.842]"
"[-7.637,-2.285,54.307,-0.551]","[0.842]"
"[-7.641,-0.947,54.306,0.026]","[0.842]"
"[-7.641,0.439,54.306,-0.080]","[0.842]"
"[-7.639,1.596,54.306,0.444]","[0.842]"
"[-7.635,2.750,54.307,0.340]","[0.842]"
"[-7.629,3.651,54.308,0.757]","[0.842]"
"[-7.621,4.501,54.310,0.680]","[0.842]"
"[-7.611,5.103,54.311,0.949]","[0.842]"
"[-7.601,5.611,54.313,0.921]","[0.842]"
"[-7.589,5.906,54.315,1.020]","[0.842]"
"[-7.577,6.071,54.317,1.055]","[0.842]"
"[-7.565,6.079,54.319,0.983]","[0.842]"
"[-7.553,5.930,54.321,1.083]","[0.842]"
"[-7.542,5.691,54.323,0.857]","[0.842]"
"[-7.531,5.283,54.325,1.017]","[0.842]"
"[-7.521,4.856,54.327,0.671]","[0.842]"
"[-7.512,4.259,54.328,0.872]","[0.842]"
"[-7.504,3.707,54.329,0.452]","[0.842]"
"[-7.497,3.001,54.330,0.669]","[0.842]"
"[-7.492,2.390,54.331,0.228]","[0.842]"
"[-7.488,1.653,54.332,0.432]","[0.842]"
"[-7.485,1.045,54.332,0.022]","[0.842]"
"[-7.484,0.349,54.333,0.184]","[0.842]"
"[-7.484,-0.205,54.333,-0.149]","[0.842]"
"[-7.485,-0.801,54.332,-0.054]","[0.842]"
"[-7.487,-1.261,54.332,-0.275]","[0.842]"
"[-7.490,-1.715,54.332,-0.261]","[0.842]"
"[-7.494,-2.058,54.331,-0.350]","[0.842]"
"[-7.499,-2.346,54.330,-0.424]","[0.842]"
"[-7.504,-2.559,54.329,-0.377]","[0.842]"
"[-7.509,-2.676,54.328,-0.532]","[0.842]"
"[-7.514,-2.760,54.328,-0.362]","[0.842]"
"[-7.520,-2.717,54.327,-0.580]","[0.842]"
"[-7.526,-2.685,54.326,-0.315]","[0.842]"
"[27.992,0.088,43.766,-0.077]","[-4.674]"
"[27.992,0.054,43.766,-0.041]","[-4.674]"
"[27.992,0.012,43.766,-0.012]","[-4.674]"
"[27.992,-0.019,43.766,0.020]","[-4.674]"
"[27.992,-0.055,43.766,0.045]","[-4.674]"
"[27.992,-0.080,43.766,0.072]","[-4.674]"
"[27.992,-0.109,43.766,0.091]","[-4.674]"
"[27.991,-0.126,43.766,0.110]","[-4.674]"
"[27.991,-0.147,43.766,0.122]","[-4.674]"
"[27.991,-0.155,43.767,0.133]","[-4.674]"
"[27.991,-0.166,43.767,0.138]","[-4.674]"
"[27.990,-0.166,43.767,0.142]","[-4.674]"
"[27.990,-0.169,43.767,0.140]","[-4.674]"
"[27.990,-0.161,43.767,0.137]","[-4.674]"
"[27.990,-0.157,43.768,0.130]","[-4.674]"
"[27.989,-0.144,43.768,0.121]","[-4.674]"
"[27.989,-0.133,43.768,0.109]","[-4.674]"
"[27.989,-0.116,43.768,0.097]","[-4.674]"
"[27.989,-0.102,43.769,0.083]","[-4.674]"
"[27.988,-0.083,43.769,0.069]","[-4.674]"
"[27.988,-0.068,43.769,0.054]","[-4.674]"
"[27.988,-0.049,43.769,0.039]","[-4.674]"
"[27.988,-0.034,43.769,0.025]","[-4.674]"
"[27.988,-0.016,43.769,0.011]","[-4.674]"
"[27.988,-0.003,43.769,-0.001]","[-4.674]"
"[27.988,0.012,43.769,-0.012]","[-4.674]"
"[27.988,0.022,43.769,-0.022]","[-4.674]"
"[27.988,0.033,43.769,-0.030]","[-4.674]"
"[27.988,0.040,43.769,-0.036]","[-4.674]"
"[27.989,0.047,43.769,-0.041]","[-4.674]"
"[27.989,0.049,43.768,-0.044]","[-4.674]"
"[27.989,0.052,43.768,-0.046]","[-4.674]"
"[27.989,0.051,43.768,-0.045]","[-4.674]"
"[27.989,0.051,43.768,-0.044]","[-4.674]"
"[27.989,-0.453,43.773,4.745]","[-4.594]"
"[27.983,-5.935,43.792,14.432]","[-4.514]"
"[27.960,-16.460,43.834,27.351]","[-4.435]"
"[27.912,-31.866,43.903,42.400]","[-4.355]"
"[27.830,-50.394,44.006,59.885]","[-4.276]"
"[27.707,-72.195,44.144,78.387]","[-4.196]"
"[21.632,-23.278,48.734,13.180]","[-3.482]"
"[21.585,-22.875,48.760,12.978]","[-3.482]"
"[21.540,-22.025,48.785,12.349]","[-3.482]"
"[21.498,-20.632,48.809,11.607]","[-3.482]"
"[21.458,-18.928,48.831,10.511]","[-3.482]"
"[21.422,-16.812,48.851,9.380]","[-3.482]"
"[21.391,-14.531,48.869,7.985]","[-3.482]"
"[21.365,-11.986,48.883,6.629]","[-3.482]"
"[21.343,-9.422,48.895,5.104]","[-3.482]"
"[21.327,-6.743,48.904,3.677]","[-3.482]"
"[21.316,-4.172,48.910,2.178]","[-3.482]"
"[21.310,-1.625,48.913,0.820]","[-3.482]"
"[21.309,0.713,48.913,-0.525]","[-3.482]"
"[21.313,2.913,48.911,-1.703]","[-3.482]"
"[21.321,4.835,48.906,-2.795]","[-3.482]"
"[21.332,6.535,48.900,-3.713]","[-3.482]"
"[21.346,7.923,48.892,-4.490]","[-3.482]"
"[21.363,9.038,48.882,-5.103]","[-3.482]"
"[21.382,9.840,48.871,-5.538]","[-3.482]"
"[21.402,10.352,48.860,-5.832]","[-3.482]"
"[21.423,10.580,48.848,-5.934]","[-3.482]"
"[21.444,10.529,48.836,-5.928]","[-3.482]"
"[21.465,10.244,48.825,-5.732]","[-3.482]"
"[21.485,9.715,48.814,-5.467]","[-3.482]"
"[21.504,9.018,48.803,-5.032]","[-3.482]"
"[21.521,8.129,48.793,-4.570]","[-3.482]"
"[21.536,7.143,48.785,-3.969]","[-3.482]"
"[21.549,6.026,48.778,-3.380]","[-3.482]"
"[21.560,4.883,48.772,-2.690]","[-3.482]"
"[21.569,3.674,48.767,-2.047]","[-3.482]"
"[21.575,2.501,48.763,-1.345]","[-3.482]"
"[21.579,1.323,48.761,-0.716]","[-3.482]"
"[21.580,0.231,48.761,-0.068]","[-3.482]"
"[21.580,-0.813,48.761,0.491]","[-3.482]"
"[21.577,-1.735,48.763,1.032]","[-3.482]"
"[21.573,-2.568,48.765,1.480]","[-3.482]"
"[21.567,-3.261,48.768,1.880]","[-3.482]"
"[21.560,-3.837,48.773,2.190]","[-3.482]"
"[21.552,-4.270,48.777,2.432]","[-3.482]"
"[21.543,-4.573,48.782,2.596]","[-3.482]"
"[-29.452,-0.131,42.555,-0.128]","[4.542]"
"[-29.452,-0.178,42.554,-0.161]","[4.542]"
"[-29.453,-0.208,42.554,-0.198]","[4.542]"
"[-29.453,-0.240,42.554,-0.217]","[4.542]"
"[-29.454,-0.255,42.553,-0.240]","[4.542]"
"[-29.454,-0.271,42.553,-0.246]","[4.542]"
"[-29.455,-0.272,42.552,-0.254]","[4.542]"
"[-29.455,-0.274,42.552,-0.248]","[4.542]"
"[-29.456,-0.262,42.551,-0.244]","[4.542]"
"[-29.456,-0.252,42.551,-0.227]","[4.542]"
"[-29.456,-0.230,42.551,-0.213]","[4.542]"
"[-29.457,-0.211,42.550,-0.189]","[4.542]"
"[-29.457,-0.183,42.550,-0.168]","[4.542]"
"[-29.457,-0.158,42.550,-0.139]","[4.542]"
"[-29.458,-0.126,42.549,-0.115]","[4.542]"
"[-29.458,-0.100,42.549,-0.085]","[4.542]"
"[-29.458,-0.068,42.549,-0.061]","[4.542]"
"[-29.458,-0.042,42.549,-0.032]","[4.542]"
"[-29.458,-0.013,42.549,-0.011]","[4.542]"
"[-29.458,0.008,42.549,0.014]","[4.542]"
"[-29.458,0.033,42.549,0.031]","[4.542]"
"[-29.458,0.049,42.549,0.052]","[4.542]"
"[-29.458,0.067,42.549,0.063]","[4.542]"
"[-29.458,0.077,42.550,0.077]","[4.542]"
"[-29.457,0.089,42.550,0.082]","[4.542]"
"[-29.457,0.091,42.550,0.090]","[4.542]"
"[-29.457,0.096,42.550,0.088]","[4.542]"
"[-29.457,0.092,42.550,0.091]","[4.542]"
"[-29.456,0.092,42.551,0.083]","[4.542]"
"[-29.456,0.082,42.551,0.082]","[4.542]"
"[-29.456,0.078,42.551,0.070]","[4.542]"
"[-29.456,0.064,42.551,0.065]","[4.542]"
"[-29.456,0.057,42.551,0.049]","[4.542]"
"[-29.456,0.040,42.551,0.043]","[4.542]"
"[-29.456,0.032,42.551,0.026]","[4.542]"
"[-29.455,0.014,42.552,0.019]","[4.542]"
"[-29.455,0.006,42.552,0.001]","[4.542]"
"[-29.455,-0.012,42.552,-0.005]","[4.542]"
"[-29.455,-0.018,42.552,-0.021]","[4.542]"
"[-29.455,-0.035,42.552,-0.026]","[4.542]"
"[-14.559,-1.458,52.374,-0.383]","[1.899]"
"[-14.562,-1.654,52.373,-0.688]","[1.899]"
"[-14.566,-1.956,52.372,-0.581]","[1.899]"
"[-14.570,-2.046,52.371,-0.788]","[1.899]"
"[-14.574,-2.205,52.369,-0.701]","[1.899]"
"[-14.579,-2.197,52.368,-0.799]","[1.899]"
"[-14.583,-2.216,52.366,-0.744]","[1.899]"
"[-14.588,-2.128,52.364,-0.732]","[1.899]"
"[-14.592,-2.022,52.363,-0.716]","[1.899]"
"[-14.596,-1.876,52.362,-0.604]","[1.899]"
"[-14.599,-1.670,52.360,-0.629]","[1.899]"
"[-14.603,-1.488,52.359,-0.437]","[1.899]"
"[-14.605,-1.212,52.358,-0.497]","[1.899]"
"[-14.608,-1.018,52.358,-0.252]","[1.899]"
"[-14.609,-0.707,52.357,-0.338]","[1.899]"
"[-14.611,-0.520,52.357,-0.069]","[1.899]"
"[-14.611,-0.205,52.356,-0.169]","[1.899]"
"[-14.612,-0.041,52.356,0.094]","[1.899]"
"[-14.612,0.247,52.356,-0.006]","[1.899]"
"[-14.611,0.377,52.356,0.225]","[1.899]"
"[-14.610,0.615,52.357,0.139]","[1.899]"
"[-14.609,0.706,52.357,0.316]","[1.899]"
"[-14.607,0.878,52.358,0.254]","[1.899]"
"[-14.606,0.930,52.358,0.363]","[1.899]"
"[-14.604,1.027,52.359,0.335]","[1.899]"
"[-14.602,1.042,52.360,0.369]","[1.899]"
"[-14.600,1.064,52.360,0.379]","[1.899]"
"[-14.598,1.049,52.361,0.339]","[1.899]"
"[-14.596,1.001,52.362,0.386]","[1.899]"
"[-14.594,0.963,52.363,0.280]","[1.899]"
"[-14.592,0.858,52.363,0.360]","[1.899]"
"[-14.590,0.806,52.364,0.204]","[1.899]"
"[-14.589,0.660,52.364,0.308]","[1.899]"
"[-14.588,0.602,52.365,0.120]","[1.899]"
"[-14.587,0.432,52.365,0.238]","[1.899]"
"[-14.586,0.375,52.365,0.038]","[1.899]"
"[-14.585,0.199,52.365,0.156]","[1.899]"
"[-14.585,0.148,52.366,-0.035]","[1.899]"
"[-14.585,-0.016,52.366,0.072]","[1.899]"
"[-14.585,-0.058,52.366,-0.092]","[1.899]"
"[7.434,47.123,54.289,-8.247]","[-1.258]"
"[7.520,39.125,54.274,-6.434]","[-1.258]"
"[7.589,30.593,54.262,-5.334]","[-1.258]"
"[7.642,22.114,54.253,-3.756]","[-1.258]"
"[7.678,13.657,54.247,-2.214]","[-1.258]"
